Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
36,0.9974394,0.104482815,-0.9976523,0.58196247,0.25570531471838537,4,0.266592785851562,0.25570531471838537,0.24742131569121262,0.0069543839932705385,0.08569251487133256,0.0012118735294710207,-0.08136933494559018,0.01133762274870723,0.10285691723307777,0.04523176037590504,-0.36055305234306545,0.03285372106040624,0.060141704079739844,0.057879377666735565,0.05615343715190724,0.0014462775282688123,1477,1477.0,1477,0.0,1.266592785851562,1.2557053147183854,1.2474213156912126,0.0069543839932705385,-0.34932495781925255,-0.3559158237765002,-0.36055305234306545,0.004382049370699406,7,7.0,7,0.0,0.9917921860013376,0.991598126071305,0.9914611542789041,0.0001291865977682041,1477,742.0,7,426.3683853195497,1.2849611615160415,1.1086797077385055,0.9914611542789041,0.08891505879320383,148,31228,211,211.0,211,0.0,0.99856955,0.031201039,-0.9984874,0.7238659,0.05739059195894632,12,0.15480208464818723,0.05739059195894632,0.009742745688226417,0.041473826012840526,0.016376051057942265,0.0006886871035073559,-0.02391783954008775,0.004884949640432721,0.4351544338461355,0.025998612470296584,-0.7127349829295021,0.06952545642504805,0.09009282130375418,0.0370194298564371,0.005827903031267567,0.026613001261993223,609,583.3333333333334,301,85.12670295245526,1.1548020846481872,1.0573905919589464,1.0097427456882264,0.04147382601284053,0.4351544338461355,-0.006951269356118349,-0.7127349829295021,0.34125408556164805,7,7.0,7,0.0,1.0069525706610114,0.9983467040148799,0.976362075421159,0.008436654246883299,609,301.378,7,175.7107484361728,1.156972741758627,1.0242670441162778,0.9670103440010744,0.03537259559522351,456,38000,87,83.33333333333333,43,12.160957564636465,38000,0.010019217999797547,69.41881245897821,3.0246276150000995,2.8954165900004227,0.021795867999571783,63.39692787097829,0.06994748899978731,2835.6663660120184,7.780800024193013e-05,0.18036231398582458,1.8522851467132568,23.24447,11.081444,2.809104,3.244937,-503.64856,845.113,508.7167,-73.72806,202.11092,653.75116,501.10648,-40.299633,187.15866,649.7431,501.75787,-25.2245,187.78334,4688.62,4679.912,111000,0.99544084,-0.028453749,-0.9882536,0.6785806,-0.3353845,-1.5930122,-3.035999,0.65862215,0.7150631,0.2473313,0.04802666,0.1417066
37,0.99884194,0.21124446,-0.9988589,0.6305216,0.2650792151894952,4,0.2750202361821419,0.2650792151894952,0.2560695599592071,0.008439362720285667,0.08691473390486393,0.0012562995980544794,-0.08182837220210804,0.01148760787853987,0.08418898472133751,0.04633884899772525,-0.3533057227046531,0.032096404989256845,0.06188050781185561,0.05982410584047587,0.05795821539129098,0.0017470164730972733,1477,1477.0,1477,0.0,1.2750202361821419,1.2650792151894952,1.256069559959207,0.008439362720285667,-0.34252769500364233,-0.3479906502250749,-0.3533057227046531,0.004187978251444632,7,7.0,7,0.0,0.9919898740609246,0.9918307667780765,0.9916754688807438,0.0001221673634371978,1477,742.0,7,426.3683853195497,1.293268191908079,1.111682293796031,0.9916754688807438,0.09069519413093609,152,32072,211,211.0,211,0.0,0.9989366,0.14620112,-0.9966533,0.5262313,0.08527408397007265,12,0.20414768077911938,0.08527408397007265,0.01292965482488695,0.06200500555462734,0.018657562055566235,0.0010232890076408718,-0.025253538015476806,0.005304658936069616,1.2951951144058533,0.07450184277244179,-0.24962056666457422,0.08445589890683611,0.12930006963197394,0.05547375919027895,0.007729348685982629,0.04201166403638534,609,583.3333333333334,301,85.12670295245526,1.2041476807791194,1.0852740839700725,1.012929654824887,0.06200500555462734,1.2951951144058533,0.19184463905722446,-0.24962056666457422,0.38959069827722853,7,7.0,7,0.0,1.0160611081344924,1.0025437575388614,0.99450764794226,0.005476229855501605,609,301.378,7,175.7107484361728,1.2075986683899995,1.0503080919245864,0.9713551056058616,0.04581815475764032,468,39000,87,83.33333333333333,43,12.160957564636465,39000,0.01604102800047258,68.28880716898038,2.798211786000138,2.85710406599992,0.01995591200011404,62.53700237498015,0.06042767599956278,2907.5954808600436,6.432600002881372e-05,0.1987488716840744,-2.0071029663085938,19.478542,8.757761,0.2906208,2.8813894,-534.9178,767.40173,527.03125,-37.859707,176.74713,648.4472,534.70215,191.15175,166.29692,646.76855,533.99255,191.72908,166.40462,3791.3306,3783.109,114000,0.98287076,0.16176528,-0.98636556,0.58456767,0.06406852,-1.5322156,-2.9471567,0.634238,1.0661654,0.2657631,0.052488737,0.17952298
38,0.99956155,0.1275842,-0.99885464,0.6574576,0.25707918804272595,4,0.26260037406824255,0.25707918804272595,0.2497607659856973,0.0053049033404129415,0.0879569140393277,0.0012183847774536775,-0.08271591969309888,0.011778830549064872,0.0976632767331651,0.045599201536680116,-0.3453701468640761,0.03231813441076676,0.05931492292030294,0.058166547319685624,0.056642577704407504,0.0011039700784083587,1477,1477.0,1477,0.0,1.2626003740682425,1.257079188042726,1.2497607659856973,0.0053049033404129415,-0.34344992165310584,-0.34419055052601233,-0.3453701468640761,0.0007993066390510802,7,7.0,7,0.0,0.9919631703547532,0.9919416844232055,0.9919074506629159,2.319200153384169e-05,1477,742.0,7,426.3683853195497,1.2793236162653177,1.1080524640866543,0.9919074506629159,0.0886343421618232,156,32916,211,211.0,211,0.0,0.99995136,0.25763237,-0.9979915,0.6644892,0.07270497364801227,12,0.2364831625164796,0.07270497364801227,0.014933311732990617,0.06900505369671375,0.022186750682767098,0.0008724596837761474,-0.02626476038327552,0.00518720851494799,2.140033858447396,0.059286996593462406,-0.2811385693258065,0.11923722878809953,0.13567057530329962,0.044188032659587595,0.008923588593193976,0.039084250394905415,609,583.3333333333334,301,85.12670295245526,1.2364831625164796,1.0727049736480125,1.0149333117329906,0.06900505369671375,2.140033858447396,0.16306873826655666,-0.2811385693258065,0.6427312567773883,7,7.0,7,0.0,1.022186750682767,1.001092889695626,0.9936895657624353,0.00754652876756462,609,301.378,7,175.7107484361728,1.2364831625164796,1.041093327745989,0.9688720707766729,0.04822393941337487,480,40000,87,83.33333333333333,43,12.160957564636465,40000,0.012284335999538598,74.0340064760021,2.8468441469995014,3.269580982999287,0.021816073999616492,67.81587842500448,0.06753370899969013,2985.360353318046,6.880199998704484e-05,0.1914130300283432,-0.4151860773563385,20.566763,9.7488785,-2.525724,3.5790567,-511.0893,786.56024,511.84344,-18.328398,183.04248,642.19794,510.9465,-37.869236,174.7527,639.5509,510.67123,-32.046104,174.98962,2589.068,2578.0923,117000,0.9837505,0.28955165,-0.989787,0.6590857,-0.19653758,-1.2835052,-2.8925836,0.51683015,0.82157046,0.31393155,0.055432808,0.14969754
39,0.9983603,0.1795071,-0.999034,0.57861084,0.24932978201491296,4,0.28071937943581293,0.24932978201491296,0.23339552292602006,0.018459924380307684,0.08570470975650313,0.001181657734667834,-0.07657748025591182,0.010420984221841532,0.08706334175560215,0.04404906486905438,-0.3500017112331967,0.03141295603598572,0.06305149205290661,0.056531245393000584,0.05320630179219399,0.0038363176126771513,1477,1477.0,1477,0.0,1.280719379435813,1.249329782014913,1.23339552292602,0.018459924380307684,-0.33397422310318026,-0.3392532702233868,-0.3500017112331967,0.006395953643821511,7,7.0,7,0.0,0.9922358096635427,0.9920835116171,0.9917723929031605,0.00018502899106924794,1477,742.0,7,426.3683853195497,1.3025218799107763,1.1060094678295918,0.9917723929031605,0.0871741483713158,160,33760,211,211.0,211,0.0,0.9990901,-0.0152835995,-0.99963146,0.6813021,0.0709602883601116,12,0.15472344109044278,0.0709602883601116,-0.01785070388932486,0.0457050882825925,0.017116879037250676,0.0008515234603213392,-0.024224487339199463,0.004803732418684738,0.632967479016249,0.04068533388116066,-0.47455966397206695,0.05695845321189075,0.09004832739400093,0.04081042386016403,-0.02160492931752367,0.028548212034697297,609,583.3333333333334,301,85.12670295245526,1.1547234410904428,1.0709602883601115,0.9821492961106751,0.0457050882825925,0.632967479016249,0.020081409131734628,-0.47455966397206695,0.2754569547068335,7,7.0,7,0.0,1.0094492755342865,0.9996921763108663,0.9877343901785907,0.005255470895181206,609,301.378,7,175.7107484361728,1.1547234410904428,1.0372942873921118,0.9614486813411709,0.03728720560980629,492,41000,87,83.33333333333333,43,12.160957564636465,41000,0.01205392599968036,74.90066235794166,2.7728427609999926,2.902100287000394,0.01793454099970404,69.12282634694293,0.07282353399932617,3064.1458752610106,8.09619996289257e-05,0.18237709999084473,-1.2118282318115234,21.665222,9.287863,-0.3401556,3.406124,-495.7384,757.99695,482.26462,-77.03305,193.98122,631.356,495.68695,-32.23508,177.69588,630.7536,495.73956,-29.16235,177.90277,8310.57,8275.001,120000,0.99152386,-0.05229304,-0.9862741,0.6621468,-0.22494866,-1.4925932,-2.6724017,0.62971085,0.7985572,0.27062386,0.069086105,0.1581113
40,0.99738425,0.2058839,-0.98969406,0.5772341,0.2605433814897367,4,0.2705986500038866,0.2605433814897367,0.25049659708411776,0.007139241277685119,0.08220402909569047,0.0012348027558755294,-0.07685564663437838,0.010671697065496165,0.09492287525407916,0.0482595790883281,-0.3481875900368602,0.031649368560204956,0.060969301419204536,0.05888501585655326,0.05679628535825865,0.00148204735722522,1477,1477.0,1477,0.0,1.2705986500038866,1.2605433814897369,1.2504965970841178,0.007139241277685119,-0.3395397595019183,-0.3431154400224689,-0.3481875900368602,0.0034881342113822177,7,7.0,7,0.0,0.9920761401427669,0.9919725963270061,0.9918254053116052,0.00010112057114452868,1477,742.0,7,426.3683853195497,1.2904063787310005,1.1136469249853005,0.9918254053116052,0.08866953576276133,164,34604,211,211.0,211,0.0,0.99776137,-0.023824027,-0.9982648,0.6114993,0.0897771969500747,12,0.19622577250318196,0.0897771969500747,0.024464844631767235,0.05057184559560851,0.018550997620299547,0.0010773263634008966,-0.027182165764372046,0.00506064280695358,0.8733071969759791,0.06584666902585751,-0.39778352798068706,0.0790567914734212,0.11336299931170135,0.05679240711415714,0.014591784277690811,0.031510325286186726,609,583.3333333333334,301,85.12670295245526,1.196225772503182,1.0897771969500745,1.0244648446317672,0.05057184559560851,0.8733071969759791,0.06234146205311597,-0.39778352798068706,0.3189062672673128,7,7.0,7,0.0,1.0121109368000276,1.000353031246265,0.9903212037963326,0.005614418456639212,609,301.378,7,175.7107484361728,1.196225772503182,1.0494387606788733,0.9563475245130565,0.04473275235852071,504,42000,87,83.33333333333333,43,12.160957564636465,42000,0.014399749999938649,69.51350687999184,2.7139798460002567,2.961238584000057,0.020204223000291677,63.71638468699166,0.08723779299998569,3137.2799048439892,6.199699964781757e-05,0.15335305035114288,-2.4972686767578125,20.9618,8.668132,-0.5037856,3.397668,-479.25403,744.59894,474.50604,-52.219738,184.3454,618.4997,478.07867,-27.207294,169.93019,616.3385,478.18317,-25.726028,169.37099,4946.6777,5104.3496,123000,0.9834302,-0.04678931,-0.97908896,0.6384999,-0.09662231,-1.5165704,-2.6458516,0.64079106,0.90789884,0.26781556,0.07094491,0.16843475
41,0.9987562,0.16289553,-0.9979065,0.6501115,0.2841533461311317,4,0.301241305342121,0.2841533461311317,0.2686695524243812,0.011673297756145352,0.08857101335625583,0.0013466983228963586,-0.07918498187505874,0.011407387145885517,0.11125988988254565,0.05198123811959638,-0.3537523412107698,0.033153526023364376,0.06723583845914605,0.06374699589492006,0.06057100229082413,0.00238812289361423,1477,1477.0,1477,0.0,1.301241305342121,1.2841533461311316,1.2686695524243812,0.011673297756145352,-0.34407887529862413,-0.3493298512193357,-0.3537523412107698,0.003494620048850607,7,7.0,7,0.0,0.991944937460361,0.9917917741947379,0.9916623299635864,0.00010206939641184863,1477,742.0,7,426.3683853195497,1.3203234692648174,1.1225710038992864,0.9916623299635864,0.09657642862002255,168,35448,211,211.0,211,0.0,0.9993403,-0.13026656,-0.998378,0.65303344,0.11030744620431883,12,0.2161260010683177,0.11030744620431883,0.007203526142649075,0.08027985439777945,0.018372378768679143,0.001323689354451826,-0.027482814542578282,0.005630113743289724,0.8638490622628499,0.07497484874736764,-0.263527809192469,0.08607571795459584,0.12442716503444728,0.06442278990027424,0.00874184988985549,0.04566322414646008,609,583.3333333333334,301,85.12670295245526,1.2161260010683177,1.1103074462043192,1.007203526142649,0.08027985439777945,0.8638490622628499,0.24859147730806383,-0.2534083705488962,0.35814388766573063,7,7.0,7,0.0,1.0120126924970945,1.0034887223193871,0.9944111324054647,0.0055391427107196805,609,301.378,7,175.7107484361728,1.2161260010683177,1.0615645640557367,0.9520959183822859,0.062185191520171476,516,43000,87,83.33333333333333,43,12.160957564636465,43000,0.011098183000285644,71.05430414501188,3.0792929210001603,3.1088893969999845,0.020496376000664895,64.76590955201118,0.0685468209994724,3212.038004265999,7.089500013535144e-05,0.15189021825790405,0.2419525682926178,21.756021,10.128385,0.8742361,3.288198,-490.35028,852.9696,490.04282,-56.42648,167.17393,619.621,488.55093,-10.405284,157.52821,614.2108,489.04083,-12.36399,157.44792,2541.4795,2568.4941,126000,0.9851376,-0.13555638,-0.9916559,0.67969906,-0.42866886,-1.5288702,-2.8865812,0.6412194,0.6513756,0.26182085,0.055766545,0.15108544
42,0.99802464,0.18383385,-0.9976385,0.60366297,0.2723564071331208,4,0.28548300555268136,0.2723564071331208,0.262014121878992,0.008957903321274465,0.08557282222421847,0.001290788659398677,-0.0732022606638727,0.010597118859779582,0.10193388351565202,0.04607829858620593,-0.356210342920811,0.03260551151303089,0.06402725240758911,0.06132694071651229,0.059193351372214265,0.0018448979008308147,1477,1477.0,1477,0.0,1.2854830055526814,1.2723564071331208,1.262014121878992,0.008957903321274465,-0.35187405484075596,-0.35410133658132537,-0.356210342920811,0.0016558859436079055,7,7.0,7,0.0,0.991717526717471,0.9916519954960061,0.991589859080906,4.8751752615284806e-05,1477,742.0,7,426.3683853195497,1.2993382046815714,1.1102094730857457,0.991589859080906,0.0910355634603409,172,36292,211,211.0,211,0.0,0.9996153,-0.031126954,-0.99961466,0.72477764,0.0779359783611227,12,0.2341666092692305,0.0779359783611227,0.021588758413009446,0.05744517057280755,0.020509847432195194,0.0009352317403334725,-0.025113612276658315,0.004630156594681322,0.3759580013124002,0.0473123753748977,-0.4157432056213437,0.06704947066816243,0.13439488534989974,0.04796976961942464,0.012883672628281717,0.032410876481902474,609,583.3333333333334,301,85.12670295245526,1.2341666092692305,1.0779359783611226,1.0215887584130094,0.05744517057280755,0.28327418658307546,-0.0007989758581722165,-0.4157432056213437,0.15494344134172222,7,7.0,7,0.0,1.004794755189598,0.9997140580298974,0.9897463479884362,0.00341590040127722,609,301.378,7,175.7107484361728,1.252506680604586,1.0387038184424582,0.9573029618219696,0.04875407265195896,528,44000,87,83.33333333333333,43,12.160957564636465,44000,0.014226503999452689,74.5629866360041,2.794200644000739,3.2722879180000746,0.02001452500007872,68.407107396004,0.055065233999812335,3290.4274353659994,8.441499994660262e-05,0.1427956372499466,-0.35843250155448914,24.912987,9.815844,-1.1055603,4.3444004,-472.31708,741.3275,476.0097,-99.81531,175.42967,609.71466,471.65964,-18.843262,165.76501,604.3661,471.1703,-20.099016,166.00275,2985.3235,3011.1328,129000,0.99137765,-0.011428902,-0.993843,0.7098791,0.263165,-1.3720138,-3.0266914,0.6444071,1.3010414,0.3058294,0.048475757,0.18373746
43,0.9990222,0.24478355,-0.9959362,0.6256979,0.2732863000216368,4,0.27870417637333933,0.2732863000216368,0.2677389701217858,0.004008821010566365,0.0847912918838496,0.0012951957346997005,-0.07317696323058853,0.01087185912080118,0.09628636161768789,0.04507170345245046,-0.35963724689760357,0.033281642587308875,0.0626378840748798,0.06152248096861668,0.06037870270770851,0.0008259545875699907,1477,1477.0,1477,0.0,1.2787041763733393,1.2732863000216368,1.2677389701217858,0.004008821010566365,-0.35103554262212133,-0.35538192814413505,-0.35963724689760357,0.003043238649487106,7,7.0,7,0.0,0.991742117239827,0.9916141062158073,0.9914883671730483,8.977261716918496e-05,1477,742.0,7,426.3683853195497,1.3001047071226928,1.1103345853896696,0.9914883671730483,0.09448767235191496,176,37136,211,211.0,211,0.0,0.99877864,0.08245427,-0.9973725,0.70787185,0.07647077822081688,12,0.16031007045830492,0.07647077822081688,0.033408283075538225,0.03785589562509089,0.018544363532646768,0.0009176493386498026,-0.02593771530854827,0.004730210352629628,0.6272522088853472,0.04462227388995884,-0.48724677815615725,0.06174072112765623,0.09320604310710556,0.0488813654178788,0.019891069364949887,0.02515796675794086,609,583.3333333333334,301,85.12670295245526,1.160310070458305,1.076470778220817,1.0334082830755382,0.03785589562509089,0.6272522088853472,0.18760015505568695,-0.3470915320812199,0.26313628652211973,7,7.0,7,0.0,1.0093814027895331,1.0027846995573402,0.9918573643280705,0.004657821455734138,609,301.378,7,175.7107484361728,1.160310070458305,1.0349626761030768,0.9556255710523832,0.034306377567162205,540,45000,87,83.33333333333333,43,12.160957564636465,45000,0.010766231000161497,70.63253035200069,3.095712399000149,2.7132616860008056,0.020318557999416953,64.73489414400046,0.05751198399957502,3364.70882109401,6.535000011353986e-05,0.15212121605873108,1.8871753215789795,25.375116,11.002176,2.1482978,3.3675408,-483.4692,802.5648,483.15683,-58.92059,180.94693,608.22406,481.30444,-17.698221,158.48213,602.32916,481.77106,-15.965083,157.97235,7356.5176,7461.9863,132000,0.9860325,0.0323384,-0.9876914,0.6987058,-0.5912647,-1.4969035,-3.0934243,0.6528496,0.55362666,0.26930746,0.04534641,0.14468613
44,0.99907744,0.15149797,-0.99965817,0.6180917,0.2595759040865672,4,0.26800370920318217,0.2595759040865672,0.24731003179987954,0.008216564078160168,0.0865609526310136,0.0012302175549126408,-0.07943604306745988,0.011576962809422312,0.09294706108993056,0.04547631487548286,-0.35103756540745656,0.031902578249037514,0.06043342035871446,0.05868308156896623,0.056130152319647575,0.0017085641674011232,1477,1477.0,1477,0.0,1.2680037092031822,1.2595759040865673,1.2473100317998795,0.008216564078160168,-0.3384152140205473,-0.3465884120004138,-0.35103756540745656,0.004845775162606367,7,7.0,7,0.0,0.9921085083125595,0.9918715061057807,0.9917420579563754,0.0001405774743089782,1477,742.0,7,426.3683853195497,1.2863682291613583,1.1086673575914656,0.9917420579563754,0.08847082126150364,180,37980,211,211.0,211,0.0,0.9974238,-0.016696166,-0.99805933,0.66964245,0.10064289189333386,12,0.23521588280021355,0.10064289189333386,0.03447949905899894,0.05745078017861665,0.019976888031100648,0.0012077147027200065,-0.027170385273569853,0.005027172055860385,0.5327653243353303,0.06274152771406893,-0.5530200492749793,0.08007788383872888,0.16270852395692903,0.06593264083718026,0.020524566005819755,0.04351342041763398,609,583.3333333333334,301,85.12670295245526,1.2352158828002135,1.100642891893334,1.034479499058999,0.05745078017861665,0.5197556036414281,-0.026145158391079337,-0.3258804525465202,0.21015716218946132,7,7.0,7,0.0,1.0080592799364516,0.9990990936912691,0.9924656914934293,0.0038347965677150288,609,301.378,7,175.7107484361728,1.2360218351824275,1.0506955766431714,0.9570672483877698,0.04908639220456339,552,46000,87,83.33333333333333,43,12.160957564636465,46000,0.014124270000138495,67.61297605899654,2.956284850999509,2.82304922899948,0.02068131300075038,61.73351676099719,0.06525740599954588,3435.877507612993,6.222899992280873e-05,0.14148786664009094,-1.2898650169372559,22.575132,9.340405,-0.20109653,3.6582038,-501.2957,749.71765,495.17285,3.9590573,164.18388,608.45886,500.05884,143.83324,149.54694,609.38885,500.91495,140.28229,149.56943,5844.7197,5835.7734,135000,0.9941395,-0.035877366,-0.9817812,0.6245764,-0.44312695,-1.6041968,-2.803126,0.59929216,0.6420257,0.23976412,0.06062026,0.13899325
45,0.99747103,0.1577225,-0.9956047,0.5771186,0.263559430815109,4,0.26914733744917063,0.263559430815109,0.25287375405902046,0.006304521978836488,0.08552795294721416,0.0012490968285076257,-0.07558191286273952,0.010888747585978483,0.09297994992042713,0.04606666167557689,-0.35139333458171074,0.03189209793303554,0.060669692614727655,0.05951125065000051,0.05729238446750329,0.001308882076035177,1477,1477.0,1477,0.0,1.2691473374491706,1.263559430815109,1.2528737540590205,0.006304521978836488,-0.34490228528714506,-0.34810116122011975,-0.35139333458171074,0.003046162068341994,7,7.0,7,0.0,0.9919210414850506,0.9918277236435533,0.9917316283131921,8.88840121201904e-05,1477,742.0,7,426.3683853195497,1.285530936578732,1.1098942267053697,0.9917316283131921,0.08907738444805884,184,38824,211,211.0,211,0.0,0.9992779,-0.068780705,-0.99900854,0.66694933,0.10295435877341043,12,0.24416294984958142,0.10295435877341043,0.02972169571258587,0.0603187358325104,0.021270047211569,0.0012354523052809253,-0.024740724860889407,0.005262025128617645,0.624358181048698,0.06589346087779883,-0.679756645046193,0.07421965732555559,0.1398928821667047,0.06253284043474651,0.017708878521134563,0.033007675232616,609,583.3333333333334,301,85.12670295245526,1.2441629498495814,1.1029543587734105,1.0297216957125859,0.0603187358325104,0.624358181048698,-0.03190873196255442,-0.679756645046193,0.30469285526774487,7,7.0,7,0.0,1.0093469450032282,0.9982241725393388,0.9783991285984623,0.007243304439964454,609,301.378,7,175.7107484361728,1.245978268277494,1.0558926528151313,0.9648447626058283,0.05076788854966302,564,47000,87,83.33333333333333,43,12.160957564636465,47000,0.013484328000231471,73.43832785902214,2.76818914299929,3.014949620000152,0.01813180099998135,67.56068228902313,0.06282456699955219,3513.0861157120034,6.611099979636492e-05,0.13977691531181335,-0.02540101855993271,22.641443,9.987091,-0.5529337,4.2671413,-474.92102,718.1042,488.15576,-0.6385138,161.56654,590.64514,474.8504,-19.20467,149.09084,589.6332,474.4801,-21.708982,149.32755,3438.975,3445.1553,138000,0.98238707,-0.042338096,-0.9871417,0.65739095,-0.58629644,-1.5312366,-2.8852828,0.5861183,0.5563841,0.25477022,0.055839002,0.14076734
