Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
38,0.9987569,0.053043876,-0.99361724,0.61878806,0.2280446346728751,4,0.24631362117812228,0.2280446346728751,0.21351487285981952,0.012823480159089278,0.055932726613191264,0.001080780259113152,-0.05233134455118571,0.008107602721860204,0.08852201567402251,0.045051124260356235,-0.2488839144553705,0.023719450312525276,0.05592159550489395,0.05206465528997495,0.04898539100935562,0.002711923721721666,1477,1477.0,1477,0.0,1.2463136211781223,1.228044634672875,1.2135148728598195,0.01282348015908928,-0.23012940980645824,-0.23935956240233736,-0.2488839144553705,0.007144883195720763,7,7.0,7,0.0,0.9949968592533698,0.9947658975878698,0.9945263627717592,0.00017924737340740482,1477,742.0,7,426.3683853195497,1.2657412161591521,1.1025998453805965,0.9945263627717592,0.07687462431076811,156,32916,211,211.0,211,0.0,0.99769235,-0.13144578,-0.9992306,0.78074694,0.09092022355403155,12,0.16834170447517094,0.09092022355403155,0.033329348749912224,0.04110770633846636,0.022624323994820728,0.0010910426826483785,-0.021382603570454073,0.005983869522397713,0.6254035194055785,0.06384554090371988,-0.3940387135893453,0.0668789555815187,0.0977350892492388,0.055725156056675364,0.019844378709459987,0.022382702839581697,609,583.3333333333334,301,85.12670295245526,1.168341704475171,1.0909202235540316,1.0333293487499122,0.04110770633846635,0.6254035194055785,0.08327033228539665,-0.3940387135893453,0.24867446652902367,7,7.0,7,0.0,1.0093593982819558,1.0010328000341293,0.9904389475608083,0.004489179588791271,609,301.378,7,175.7107484361728,1.168341704475171,1.04908467356412,0.9549957266495033,0.04006592953240866,480,40000,87,83.33333333333333,43,12.160957564636465,40000,0.015155848999711452,70.92418456099404,2.5715180090001013,3.1990930960000696,0.017250711000087904,65.09003529299389,0.031056620000072144,2444.9607456260555,7.498300010411185e-05,0.08515922725200653,0.6326765418052673,18.351059,10.256848,-3.177566,4.3760715,-74.38968,105.85466,72.48515,-0.57810384,22.049683,91.36066,73.06069,10.932211,18.73647,89.960075,73.16949,10.154062,18.579445,136.73093,136.6965,117000,0.97345406,-0.084090754,-0.9708944,0.7985083,-0.40039632,-1.0419276,-2.7014508,0.5481768,0.67005444,0.39355835,0.06710808,0.14160398
39,0.99841356,-0.014890743,-0.9934516,0.5852367,0.22186618203066522,4,0.23087998079112637,0.22186618203066522,0.20985981296899525,0.00820879195731077,0.0612631651519191,0.001051498493036328,-0.057416899540494004,0.008497721280733108,0.10030770408779244,0.042135965598584235,-0.2471501381883604,0.023927252782842166,0.05267506426230861,0.050760354788000506,0.048203719643923115,0.001746162502522847,1477,1477.0,1477,0.0,1.2308799807911264,1.221866182030665,1.2098598129689953,0.00820879195731077,-0.2270740928164392,-0.2353514699324741,-0.2471501381883604,0.007580895042499297,7,7.0,7,0.0,0.9950724418093309,0.9948660687910916,0.9945703388316836,0.00018968953206400515,1477,742.0,7,426.3683853195497,1.252617853565054,1.0965744679479434,0.9945703388316836,0.07622074060707554,160,33760,211,211.0,211,0.0,0.99878794,0.116577,-0.9980578,0.7273599,0.07349212216800625,12,0.19794582495354973,0.07349212216800625,0.01624423296819888,0.060208115700313425,0.022028425942534735,0.000881905466016075,-0.02700121969850655,0.005242986956619557,1.0871916527837509,0.04432190796651916,-0.6688330691601108,0.09521670722198806,0.11432221408244136,0.043871019572102134,0.014255871111578333,0.03400164827427945,609,583.3333333333334,301,85.12670295245526,1.1979458249535497,1.0734921221680063,1.0162442329681989,0.06020811570031343,1.0871916527837509,0.050031619813567,-0.6688330691601108,0.40084370975692263,7,7.0,7,0.0,1.0142116447246952,0.9994793381350715,0.9790286954447392,0.007925075292249235,609,301.378,7,175.7107484361728,1.2000294271070189,1.0350920108879291,0.9633418905501583,0.047755939812738624,492,41000,87,83.33333333333333,43,12.160957564636465,41000,0.01077283599988732,69.9694638029946,2.374977086000399,2.747224304000156,0.021698696999919775,64.752507451994,0.06220016199995371,2518.639939767063,8.326600027430686e-05,0.08304686099290848,0.777910590171814,23.1911,10.312621,1.7344818,3.0159338,-71.99484,101.54929,71.86316,-5.9553437,19.548464,85.2898,71.37941,14.275487,17.177715,85.459305,71.3448,12.411215,17.20088,75.73337,75.16765,120000,0.99573094,0.11165923,-0.9927873,0.7516159,-0.4059005,-1.2131678,-3.0149908,0.50335795,0.6663765,0.33322632,0.049046285,0.14611372
40,0.99989736,-0.071322255,-0.9933744,0.6066603,0.24195261877564656,4,0.2824221350205325,0.24195261877564656,0.2070426881472156,0.026799475711224374,0.06520103885930206,0.0011466948757139646,-0.06296391278867786,0.00947612929239184,0.10944177568336722,0.04425044052628227,-0.2851969016114836,0.02727930037424078,0.06340059037258183,0.05496178385794809,0.04760003500246057,0.005613131515468966,1477,1477.0,1477,0.0,1.2824221350205325,1.2419526187756467,1.2070426881472156,0.026799475711224374,-0.27554743544135085,-0.2811398727682878,-0.2851969016114836,0.0036701578087262187,7,7.0,7,0.0,0.9938372245872424,0.9936892879894441,0.993581680146187,9.717988344064892e-05,1477,742.0,7,426.3683853195497,1.2989194769330545,1.1044023608095201,0.993581680146187,0.08394330000495605,164,34604,211,211.0,211,0.0,0.9998674,0.033828847,-0.99835616,0.7129837,0.0953583441628854,12,0.20255935139618142,0.0953583441628854,0.011084714259949502,0.05563770228288192,0.02231818709045852,0.0011443001299546248,-0.030387797446357112,0.005910387944962507,0.4319182927386782,0.059289954029345754,-0.1977036407783026,0.06283788855693251,0.11689229979966376,0.05808385725354729,0.006628871249466206,0.03085071722906427,609,583.3333333333334,301,85.12670295245526,1.2025593513961814,1.0953583441628856,1.0110847142599495,0.05563770228288193,0.4319182927386782,0.05676162389870887,-0.1977036407783026,0.20439569797014817,7,7.0,7,0.0,1.0069089769631114,1.0007146502629338,0.9957844161068011,0.0036596240329908754,609,301.378,7,175.7107484361728,1.2025593513961814,1.048636365657289,0.9709040260269837,0.045527402120810176,504,42000,87,83.33333333333333,43,12.160957564636465,42000,0.008623947999694792,73.75256778201492,2.4231326049998643,2.3503286449999905,0.021007818000271072,68.87375125401513,0.07565867799985426,2596.1187916100766,6.48340001134784e-05,0.04709203168749809,2.0861082077026367,20.686028,10.682705,1.1079521,3.7835045,-75.80016,102.30707,75.74237,19.416246,16.518677,87.654106,74.755844,17.60737,15.92217,87.367355,74.91475,16.867075,15.801012,34.38703,33.30612,123000,0.9815467,0.02857558,-0.99251676,0.7264419,-0.6026174,-1.3584945,-2.9233222,0.57844746,0.54737705,0.2966481,0.053754807,0.1399429
41,0.99982744,-0.057866726,-0.9968046,0.621163,0.23057522726730117,4,0.2421194162143816,0.23057522726730117,0.22210657078609808,0.008019921891994538,0.06442638930360434,0.0010927735889445552,-0.06403291418583534,0.009445292305278553,0.1112553877871425,0.04524672515668274,-0.25926552150400506,0.025153498868972658,0.05504233562011329,0.052606496481371834,0.05081585613983752,0.0016938881429004,1477,1477.0,1477,0.0,1.2421194162143816,1.2305752272673012,1.222106570786098,0.008019921891994538,-0.24628501510022782,-0.2529471203373084,-0.25926552150400506,0.005002860749278204,7,7.0,7,0.0,0.9945922449574989,0.9944224916654111,0.9942609390188217,0.00012768890728960585,1477,742.0,7,426.3683853195497,1.2676538831437938,1.103491663070122,0.9942609390188217,0.0794196547269053,168,35448,211,211.0,211,0.0,0.999327,-0.07909676,-0.9995139,0.6681759,0.08211935926996818,12,0.2100942138517361,0.08211935926996818,0.026727913807957915,0.05305192468946685,0.01811775827472195,0.0009854323112396181,-0.022886080934413133,0.005181830413341464,1.1709026447982014,0.05342907863664469,-0.5449783577001928,0.07969871535859308,0.1210813137007738,0.04952399313253939,0.020568025589028816,0.02930132266130221,609,583.3333333333334,301,85.12670295245526,1.210094213851736,1.0821193592699683,1.026727913807958,0.05305192468946685,1.1709026447982014,0.11344721069388954,-0.27886031793838495,0.3711057713706747,7,7.0,7,0.0,1.0149768019941519,1.0012293835809989,0.993749868670514,0.005444230512954362,609,301.378,7,175.7107484361728,1.210094213851736,1.0428024241955554,0.941384064623248,0.041764712610337214,516,43000,87,83.33333333333333,43,12.160957564636465,43000,0.008234436999828176,77.71401242498723,2.741689246000078,2.3729349709997223,0.01949661000026026,72.54468809798755,0.026901249999809806,2677.6917512220516,6.781299998692703e-05,0.03400172293186188,6.0441670417785645,20.995022,11.787504,3.4231162,3.6607056,-74.82231,105.47378,74.83096,-4.2674165,18.549185,87.594604,74.38789,13.059305,16.319952,87.162895,74.42976,12.76029,16.14523,79.95564,78.212845,126000,0.9744842,-0.08443441,-0.98901325,0.6771495,-0.5903438,-1.633281,-3.38904,0.6573707,0.55413675,0.23860487,0.033741053,0.14328451
42,0.9998225,-0.028599136,-0.99756896,0.64198905,0.23168615166963985,4,0.23977510363149235,0.23168615166963985,0.21876792512536092,0.00781750990081662,0.06288493650221749,0.0010980386335054022,-0.062154021504108536,0.00906051602949553,0.10342038738033521,0.041360321167641254,-0.2684553312786241,0.026228425984077038,0.05454990708798557,0.05284144416582626,0.050105710635824696,0.0016547004289557978,1477,1477.0,1477,0.0,1.2397751036314923,1.2316861516696398,1.218767925125361,0.00781750990081662,-0.2633283654300922,-0.2661149960466345,-0.2684553312786241,0.0021676960592876657,7,7.0,7,0.0,0.9941560707769327,0.9940837335247592,0.9940229233422324,5.6301586885549255e-05,1477,742.0,7,426.3683853195497,1.2555748726961085,1.0966743066254756,0.9940229233422324,0.07850406634386453,172,36292,211,211.0,211,0.0,0.99971455,0.12785241,-0.9995721,0.6741575,0.0743784846280311,12,0.13272240822270498,0.0743784846280311,0.02771229774387618,0.030518022841515658,0.016967764305051203,0.0008925418155363731,-0.020673815048579902,0.004777482993383818,0.6823138316590966,0.04994896457585015,-0.35584319802414044,0.060998137390822944,0.10006787326892597,0.048152230469418265,0.01651814349956604,0.023617800298641207,609,583.3333333333334,301,85.12670295245526,1.132722408222705,1.074378484628031,1.0277122977438762,0.030518022841515658,0.6823138316590966,0.18735066974979261,-0.273624643983165,0.2864278954117262,7,7.0,7,0.0,1.0100257902633105,1.0027240753809425,0.9938877462927115,0.004810604870005152,609,301.378,7,175.7107484361728,1.1327374519214197,1.0407583098798756,0.9500944535469875,0.032198829174694944,528,44000,87,83.33333333333333,43,12.160957564636465,44000,0.008658321000439173,66.80049183898973,2.8810650440000245,2.581353515000046,0.01954517499962094,61.23110361898944,0.07870417999993151,2747.9992290590394,6.198500022946973e-05,0.02631993219256401,3.8896446228027344,29.905962,11.06934,-5.60492,7.9207835,-72.87722,100.75746,73.06517,3.397306,18.222967,85.35491,72.14514,6.7013917,16.983234,84.45951,72.0998,5.294452,16.936789,37.34455,38.474842,129000,0.9943354,0.17427246,-0.9945799,0.618509,-0.40665168,-1.4929239,-3.4289398,0.6175978,0.6658761,0.2676993,0.032421295,0.15065278
43,0.9998626,-0.06359864,-0.99997044,0.65897375,0.22876783453419558,4,0.24809977723975596,0.22876783453419558,0.21852492880028418,0.011406673869642378,0.0659132688627615,0.001084207746607562,-0.06652438151553608,0.009465161274080371,0.08847526300420427,0.04480010294514319,-0.23272882130911832,0.023549496595052753,0.05629536334873109,0.052219995140129705,0.050053967031540525,0.002405499874519463,1477,1477.0,1477,0.0,1.248099777239756,1.2287678345341955,1.2185249288002842,0.011406673869642378,-0.21868358953739664,-0.22795062281966613,-0.23272882130911832,0.005507754895803977,7,7.0,7,0.0,0.9952785087557481,0.9950503140506154,0.994932322914714,0.00013568221132278366,1477,742.0,7,426.3683853195497,1.2641274978371144,1.1020645768656605,0.994932322914714,0.07818619415784192,176,37136,211,211.0,211,0.0,0.9994562,-0.17082125,-0.99938405,0.74209696,0.07077858986728731,12,0.17730157397226298,0.07077858986728731,-0.015029421739938598,0.04918846195517703,0.014529939873248576,0.0008493430784074478,-0.02015090899577543,0.0046486665121977236,0.3271645860019148,0.04640978319173855,-0.2627302337279669,0.051983972732722414,0.10277287377288569,0.04573319297812023,-0.009035094353982975,0.032328642845638265,609,583.3333333333334,301,85.12670295245526,1.177301573972263,1.0707785898672875,0.9849705782600614,0.04918846195517703,0.3271645860019148,0.05944253936547684,-0.2627302337279669,0.16064628878637818,7,7.0,7,0.0,1.0054430156596312,1.0008786202931974,0.9941715450318712,0.0030459597174533515,609,301.378,7,175.7107484361728,1.177301573972263,1.0385991170447975,0.9350012664260533,0.040542582668205256,540,45000,87,83.33333333333333,43,12.160957564636465,45000,0.012598345999776939,72.23931397500519,3.0074008999999933,2.9348280570002316,0.01705206199994791,66.20982261600557,0.057549727999685274,2823.916505559038,6.226599998626625e-05,0.04843011498451233,6.915653705596924,23.092205,12.284178,3.1643693,3.6198263,-76.80019,99.6776,76.498,-1.9819424,17.327953,85.83267,76.12418,3.4430401,14.103137,85.98768,76.02737,5.1520286,14.069534,98.766464,98.912926,132000,0.9924909,-0.2723064,-0.99244606,0.7013755,-0.30744386,-1.4155699,-3.3531327,0.6319484,0.73532414,0.28865004,0.034974616,0.15341389
44,0.9992187,-0.040491547,-0.99992174,0.5915194,0.21670590656467587,4,0.241473295705265,0.21670590656467587,0.1956765504195439,0.016453882219047276,0.06486937842331231,0.0010270422112069945,-0.0646916609442647,0.009319834508628642,0.10111107037613065,0.04055917649277139,-0.2579900427432632,0.025719642125227524,0.05490668634080631,0.04964856323149158,0.04515354529540594,0.003502427407670877,1477,1477.0,1477,0.0,1.241473295705265,1.216705906564676,1.195676550419544,0.016453882219047273,-0.2478527785797039,-0.2532141589336432,-0.2579900427432632,0.004297956821939546,7,7.0,7,0.0,0.9945525288172794,0.99441578300487,0.9942937447520609,0.00010973520965282913,1477,742.0,7,426.3683853195497,1.2590538951565997,1.0944799013812845,0.9942937447520609,0.07712472309730417,180,37980,211,211.0,211,0.0,0.9994197,-0.3172863,-0.9990586,0.6401502,0.04181006096443172,12,0.1519792421765147,0.04181006096443172,-0.040628231642428014,0.06851434055242171,0.015929318964103656,0.0005017207315731806,-0.025528989224575582,0.005376491778683396,0.6370695370111237,0.03323237572227432,-0.3804495776208918,0.06828183463005462,0.0884949897396432,0.02461514786261289,-0.02455229384565638,0.04012787657352949,609,583.3333333333334,301,85.12670295245526,1.1519792421765147,1.0418100609644318,0.959371768357572,0.06851434055242171,0.6370695370111237,0.1711130865625565,-0.3804495776208918,0.2796258852845611,7,7.0,7,0.0,1.0094978468060805,1.0024056454935122,0.990860301854427,0.005178696048079612,609,301.378,7,175.7107484361728,1.1698054490027139,1.0243151071300156,0.9278087134030476,0.04802861795026287,552,46000,87,83.33333333333333,43,12.160957564636465,46000,0.01504064200025823,66.82411935001937,3.1422810260000915,3.122316855000008,0.022689570000238746,60.46473430501874,0.05699264800023229,2894.2144696030696,6.430399980672519e-05,0.05162050947546959,3.1110804080963135,22.074297,11.04968,0.89287376,4.0385966,-73.67529,102.37067,72.3042,-2.5943475,18.452152,85.035324,72.764435,0.18912679,16.175003,84.53052,72.7469,-1.8380277,16.302313,71.11502,70.97153,135000,0.99254334,-0.30037886,-0.99178845,0.65806794,-0.4189587,-1.4359235,-3.113708,0.5966978,0.65773135,0.2784024,0.04443588,0.14310476
45,0.99922216,-0.011371642,-0.99979085,0.6658361,0.23510660166152014,4,0.24756237107750678,0.23510660166152014,0.21737547046625694,0.011236377462488397,0.06505306427564106,0.001114249296974029,-0.06340708655604033,0.009415797587987867,0.08482199755463427,0.043237779097935636,-0.2628270699222546,0.025145737134835304,0.05618294906843957,0.053559046735106364,0.049809096186156365,0.002373628292972724,1477,1477.0,1477,0.0,1.2475623710775068,1.2351066016615202,1.217375470466257,0.011236377462488397,-0.2440083461753898,-0.25613376082492934,-0.2628270699222546,0.0072088030860696034,7,7.0,7,0.0,0.9946497757616151,0.9943405172386706,0.9941690406199171,0.0001839763319249588,1477,742.0,7,426.3683853195497,1.2678116205113192,1.1019902686718703,0.9941690406199171,0.07983610659542442,184,38824,211,211.0,211,0.0,0.9988534,0.35616565,-0.9987358,0.6138106,0.08997145519227497,12,0.1666465560080237,0.08997145519227497,0.038378725080259635,0.03764482729830474,0.014096190995103175,0.0010796574623072996,-0.020930191767385198,0.004222232403401543,0.846569896449002,0.06046862674391227,-0.37695692480942933,0.06130671904270896,0.09678023457518203,0.05615539943226574,0.0228282774389843,0.022104612039021216,609,583.3333333333334,301,85.12670295245526,1.1666465560080237,1.089971455192275,1.0383787250802596,0.03764482729830474,0.846569896449002,0.11046598509124785,-0.37695692480942933,0.2677030946028686,7,7.0,7,0.0,1.0118319395841167,1.0014952867488403,0.9909671331499311,0.004494765539426772,609,301.378,7,175.7107484361728,1.1666465560080237,1.0488128157195447,0.9685911230011682,0.037203312171234834,564,47000,87,83.33333333333333,43,12.160957564636465,47000,0.010316977000002225,66.3967568959938,3.2529858950001653,3.074179729000207,0.020706852999865077,59.99355596299392,0.04494953799985524,2964.0823962330674,6.194099978529266e-05,0.03777899965643883,1.9199767112731934,29.16831,10.586073,-2.2844543,5.14961,-73.91142,96.42998,73.690445,-1.2808049,12.868167,81.94065,73.26044,0.6032702,10.666112,82.48427,73.23074,0.7174887,10.744475,54.33221,54.84475,138000,0.9941367,0.27156717,-0.993154,0.67990494,-0.33889082,-1.2476715,-3.276458,0.5811501,0.71256024,0.32949203,0.03776177,0.14648406
46,0.99987006,-0.1320142,-0.99965024,0.6948252,0.23678812168054553,4,0.24819069172703134,0.23678812168054553,0.22709529044271415,0.008581966604383685,0.06548293249863235,0.001122218586163723,-0.06748279103007482,0.010002812445195781,0.06727975156526433,0.03894283622157341,-0.20821602060250377,0.02452896610130968,0.05631437717942234,0.053916749865827784,0.05187426319337862,0.0018065171470666166,1477,1477.0,1477,0.0,1.2481906917270313,1.2367881216805454,1.2270952904427141,0.008581966604383684,-0.1879458759427468,-0.19591543631933875,-0.20821602060250377,0.007758154045812666,7,7.0,7,0.0,0.9960153079813936,0.9958260590528518,0.9955325656718214,0.00018485064293105813,1477,742.0,7,426.3683853195497,1.2670292360735034,1.098459896333706,0.993170185021141,0.0804573498545546,188,39668,211,211.0,211,0.0,0.9996105,0.25694636,-0.9988199,0.52466893,0.08023380417619135,12,0.2244941569203247,0.08023380417619135,0.03038627699720653,0.055439816895090775,0.019009216956671127,0.0009628056501142961,-0.022608357627294406,0.00463331313759689,0.6645460811550541,0.054778028450069245,-0.426465743247039,0.06849098557959718,0.12905801739576805,0.04861670417686429,0.01810249315962298,0.030792520420084957,609,583.3333333333334,301,85.12670295245526,1.2244941569203247,1.0802338041761914,1.0303862769972065,0.055439816895090775,0.6645460811550541,0.13188032949975845,-0.0974243022529998,0.20098226704979238,7,7.0,7,0.0,1.0098201432479665,1.0021136905651502,0.9980361254049701,0.0031406289840969232,609,301.378,7,175.7107484361728,1.237896524465528,1.04420102894044,0.9678433957928748,0.04462042081152812,576,48000,87,83.33333333333333,43,12.160957564636465,48000,0.012823058999856585,74.17670669801282,2.8501960680000593,2.9963473220000196,0.022590089999994234,68.24558250801329,0.04909255399979884,3042.0278119520763,7.509699980801088e-05,0.03333382308483124,-4.488652229309082,25.657104,8.680267,-2.8065376,6.1420045,-67.411896,94.02088,68.40455,-5.634398,15.379764,77.67865,67.16899,-1.1307659,13.346809,77.46314,67.130264,-2.783815,13.418935,74.40582,75.22083,141000,0.9925094,0.14828445,-0.9929089,0.6252049,-0.18939553,-1.3343526,-3.233391,0.56851244,0.82745916,0.3011058,0.039423585,0.13645668
47,0.9998924,-0.13045046,-0.99864966,0.65783536,0.2328724588488683,4,0.24194955733942614,0.2328724588488683,0.21726626451907416,0.00960496531280404,0.06431647993509149,0.0011036609424116982,-0.06542795447291372,0.009649663867171802,0.07165957163372583,0.0401819719250663,-0.24940887274564993,0.025149844354684623,0.055006679875825304,0.053089939712417544,0.04978582282494126,0.0020321916436726005,1477,1477.0,1477,0.0,1.2419495573394261,1.2328724588488682,1.2172662645190742,0.00960496531280404,-0.20781370310341385,-0.2286519222645739,-0.24940887274564993,0.015714979579361466,7,7.0,7,0.0,0.9955422643972026,0.9950295606751116,0.9945130279225496,0.00038885221340363035,1477,742.0,7,426.3683853195497,1.2589646904165406,1.0987720251865882,0.9945130279225496,0.07807137412115296,192,40512,211,211.0,211,0.0,0.9995094,0.0040798965,-0.99917704,0.6842653,0.08450513703091628,12,0.16636520904816887,0.08450513703091628,0.03518294161850544,0.04416217982640968,0.020952216705170112,0.0010140616443709953,-0.02330098627138999,0.005473419092775298,0.6883556575912089,0.052866903476558536,-0.43362710301407925,0.07593818068369487,0.09662170178857665,0.05330063969874795,0.020940425519426098,0.027170272404388275,609,583.3333333333334,301,85.12670295245526,1.1663652090481689,1.0845051370309162,1.0351829416185054,0.04416217982640968,0.6883556575912089,0.13809893675962623,-0.43362710301407925,0.31788200440284226,7,7.0,7,0.0,1.0100952343176306,1.0016494866033532,0.9891564306114304,0.0059313093199762955,609,301.378,7,175.7107484361728,1.1665314111534337,1.045476273411059,0.9371341300649346,0.04256447867978635,588,49000,87,83.33333333333333,43,12.160957564636465,49000,0.013681636999990587,71.86797134002472,2.772807637999904,3.0146125579999534,0.01977401300018755,65.98506616302484,0.061966384000243124,3117.624048774097,6.294699960562866e-05,0.03509853780269623,-3.9822239875793457,25.089472,8.811133,-3.9696445,5.743541,-66.00125,92.69551,67.02881,-6.08061,13.436047,73.58582,65.73427,-0.23108284,11.031994,73.34447,65.81681,-1.1031333,11.0212145,44.268185,43.942272,144000,0.98822653,-0.009559331,-0.98790056,0.6881318,-0.3052271,-1.2651453,-3.4244556,0.5231936,0.736956,0.31510484,0.032567006,0.12547703
