,trade_days,wealths,max_weath,cagr,std,mean,mean_square,mdd,profit,reward,dd,episode,date
0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019-03-03
1,7,0.9982266308884826,1.0,-0.08839693529974402,0.0,-0.0017733691115173755,3.144838005683926e-06,0.0017733691115173755,-0.0017733691115173755,-0.0017733691115173755,0.0017733691115173755,1,2019-03-10
2,14,1.0080886504060333,1.0080886504060333,0.23372045549543397,0.008239850761900015,0.004053085238187265,5.037507023720364e-05,0.0017733691115173755,0.009879539587891905,0.009879539587891905,0.0,2,2019-03-17
3,21,1.011255813647485,1.011255813647485,0.21475684402261397,0.005850163572495046,0.0037493070648678267,3.687357934996647e-05,0.0017733691115173755,0.003141750718228951,0.003141750718228951,0.0,3,2019-03-24
4,28,1.0127042943015694,1.0127042943015694,0.17888184492510506,0.004915113303135124,0.003170069872657847,2.8168097084524843e-05,0.0017733691115173755,0.0014323582960279082,0.0014323582960279082,0.0,4,2019-03-31
5,35,1.0179725826297132,1.0179725826297132,0.2041380362041625,0.004352546736264194,0.003576495512688637,2.7947050625373226e-05,0.0017733691115173755,0.005202198072811797,0.005202198072811797,0.0,5,2019-04-07
6,42,1.019323118646781,1.019323118646781,0.1809571655885409,0.003999916644328792,0.00320152825000934,2.358256077025662e-05,0.0017733691115173755,0.0013266919366128561,0.0013266919366128561,0.0,6,2019-04-14
7,49,1.0164100343395612,1.019323118646781,0.12890245851895443,0.0043102145738509335,0.002335901141410507,2.1380391004703182e-05,0.00285786151018249,-0.00285786151018249,-0.00285786151018249,0.00285786151018249,7,2019-04-21
8,56,1.0237894172620803,1.0237894172620803,0.16560517477667358,0.004353745352823569,0.0029514437612765637,2.529673154855707e-05,0.00285786151018249,0.00726024210033896,0.00726024210033896,0.0,8,2019-04-28
9,63,1.0227666609368553,1.0237894172620803,0.13931021559168455,0.0042801523281980796,0.002512506575185645,2.2596870581532826e-05,0.00285786151018249,-0.0009989909135417012,-0.0009989909135417012,0.0009989909135417012,9,2019-05-05
10,70,1.0189516008078168,1.0237894172620803,0.10284624860824043,0.00449235368343579,0.0018882421820077722,2.172857599328467e-05,0.004725401896809289,-0.0037301373565930863,-0.0037301373565930863,0.004725401896809289,10,2019-05-12
11,77,1.0166090086536508,1.0237894172620803,0.08121384823798872,0.004444889541487994,0.0015075818012030748,2.023375110189084e-05,0.007013560100701241,-0.0022990220068438987,-0.0022990220068438987,0.007013560100701241,11,2019-05-19
12,84,1.0158414276880074,1.0237894172620803,0.07068137515011541,0.004288072976434034,0.0013190299434707566,1.8595112355394313e-05,0.007763305070419793,-0.0007550404915847452,-0.0007550404915847452,0.007763305070419793,12,2019-05-26
13,91,1.014776935681907,1.0237894172620803,0.060601794823066824,0.004157670018273879,0.0011369590322572165,1.7249186592588362e-05,0.00880306186820664,-0.001047891902305264,-0.001047891902305264,0.00880306186820664,13,2019-06-02
14,98,1.035305309095327,1.035305309095327,0.13794757617933895,0.006480267526798972,0.0025007079740488234,4.524784564615055e-05,0.00880306186820664,0.02022944421733971,0.02022944421733971,0.0,14,2019-06-09
15,105,1.0372187818437877,1.0372187818437877,0.13545110458061638,0.006246814221162629,0.00245720882536714,4.2459050597600506e-05,0.00880306186820664,0.0018482207438235677,0.0018482207438235677,0.0,15,2019-06-16
16,112,1.0551657333489473,1.0551657333489473,0.19124317948460035,0.007084909276930934,0.003385068057558494,5.8517379000248485e-05,0.00880306186820664,0.01730295654042881,0.01730295654042881,0.0,16,2019-06-23
17,119,1.0574107164146591,1.0574107164146591,0.18675467584801586,0.006866709895531346,0.00331110004243492,5.5341458586907215e-05,0.00880306186820664,0.0021276118004577337,0.0021276118004577337,0.0,17,2019-06-30
18,126,1.0609054928559194,1.0609054928559194,0.18680921794972294,0.006661687259350644,0.003310762938757889,5.2873779647969984e-05,0.00880306186820664,0.0033050321762483647,0.0033050321762483647,0.0,18,2019-07-07
19,133,1.064393014568446,1.064393014568446,0.18680047707615954,0.006473998561090948,0.003309528398774277,5.065970625609016e-05,0.00880306186820664,0.003287306679069262,0.003287306679069262,0.0,19,2019-07-14
20,140,1.063957916976066,1.064393014568446,0.17542761296312648,0.006355943451611765,0.003123613212965029,4.8135075806291866e-05,0.00880306186820664,-0.0004087753174106718,-0.0004087753174106718,0.0004087753174106718,20,2019-07-21
21,147,1.0680412881150108,1.0680412881150108,0.17756235521539532,0.006196967989125195,0.003157627184996283,4.654433539965837e-05,0.00880306186820664,0.0038379066256213623,0.0038379066256213623,0.0,21,2019-07-28
22,154,1.0653428208304925,1.0680412881150108,0.1618589536420476,0.0061678489028721886,0.0028992551726829204,4.4718842459142074e-05,0.00880306186820664,-0.002526557085897693,-0.002526557085897693,0.002526557085897693,22,2019-08-04
23,161,1.074730230187412,1.074730230187412,0.17749321782032168,0.00615085334724543,0.0031563150537550592,4.6150408709215015e-05,0.00880306186820664,0.008811632437342107,0.008811632437342107,0.0,23,2019-08-11
24,168,1.0777973666205363,1.0777973666205363,0.17676776316201104,0.006015970034685309,0.0031437130241940684,4.4566831392625995e-05,0.00880306186820664,0.0028538663442912887,0.0028538663442912887,0.0,24,2019-08-18
25,175,1.076454177231542,1.0777973666205363,0.1660940256188943,0.005954390460145953,0.0029681150814112956,4.284628225830323e-05,0.00880306186820664,-0.0012462355453752563,-0.0012462355453752563,0.0012462355453752563,25,2019-08-25
