,trade_days,wealths,max_weath,cagr,std,mean,mean_square,mdd,profit,reward,dd,episode,date
0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019-03-03
1,7,1.0020491834942258,1.0020491834942258,0.11264599021952426,0.0,0.0020491834942257814,4.199152993007383e-06,0.0,0.0020491834942257814,0.0020491834942257814,0.0,1,2019-03-10
2,14,1.0066756833503516,1.0066756833503516,0.18942053226758304,0.0018157478267297688,0.0033331110954311375,1.2758099659623097e-05,0.0,0.004617038696636494,0.004617038696636494,0.0,2,2019-03-17
3,21,1.0110823997842993,1.0110823997842993,0.21114128185645487,0.0014184669215184633,0.00368123862106177,1.489288339015814e-05,0.0,0.004377493672323036,0.004377493672323036,0.0,3,2019-03-24
4,28,1.013478104210494,1.013478104210494,0.19067838826132943,0.0013310018945386739,0.0033532902873626325,1.2573230283769721e-05,0.0,0.002369445286265219,0.002369445286265219,0.0,4,2019-03-31
5,35,1.0142128780907465,1.0142128780907465,0.15855851526673614,0.001646284957259937,0.0028276326748331083,1.016370987218412e-05,0.0,0.0007250022247150106,0.0007250022247150106,0.0,5,2019-04-07
6,42,1.0145106012221887,1.0145106012221887,0.13337268822380755,0.0017995735731272655,0.0024052857170093794,8.484120251364353e-06,0.0,0.0002935509278907369,0.0002935509278907369,0.0,6,2019-04-14
7,49,1.0138781031623971,1.0145106012221887,0.10812226817315551,0.0020022949208729083,0.0019726089852835833,7.327630451810195e-06,0.0006234514050711961,-0.0006234514050711961,-0.0006234514050711961,0.0006234514050711961,7,2019-04-21
8,56,1.0183410656316174,1.0183410656316174,0.12576339892667066,0.0020430637759960278,0.002276266965130664,8.833737190233918e-06,0.0006234514050711961,0.004401872824060228,0.004401872824060228,0.0,8,2019-04-28
9,63,1.0179551107888143,1.0183410656316174,0.10860534158292623,0.002106117395773969,0.001981236911841743,7.868171242872407e-06,0.0006234514050711961,-0.0003790035144696257,-0.0003790035144696257,0.0003790035144696257,9,2019-05-05
10,70,1.0174894347840107,1.0183410656316174,0.0946192809595916,0.0021301635823510086,0.001737366998661318,7.102281286854469e-06,0.0008362923546430271,-0.0004574622199625042,-0.0004574622199625042,0.0008362923546430271,10,2019-05-12
11,77,1.0184066242233534,1.0184066242233534,0.09030654478433386,0.0020365079249719284,0.0016613721844504206,6.5304889247868975e-06,0.0008362923546430271,0.0009014240423414439,0.0009014240423414439,0.0,11,2019-05-19
12,84,1.0192526841665772,1.0192526841665772,0.08639227844998576,0.0019564823766503848,0.0015921551943503239,6.043796178861628e-06,0.0008362923546430271,0.0008307683032492605,0.0008307683032492605,0.0,12,2019-05-26
13,91,1.0217948571331892,1.0217948571331892,0.09032946309676304,0.0018898208240674692,0.001661539703325332,6.057412106107092e-06,0.0008362923546430271,0.002494153811025429,0.002494153811025429,0.0,13,2019-06-02
14,98,1.0298602491903444,1.0298602491903444,0.11581611936112313,0.0024638721474497228,0.002106669543018832,1.007510352539179e-05,0.0008362923546430271,0.007893357459034328,0.007893357459034328,0.0,14,2019-06-09
15,105,1.0307968300648485,1.0307968300648485,0.11119970009272984,0.0023942862321087947,0.0020268532542229924,9.458566904669014e-06,0.0008362923546430271,0.0009094252110812333,0.0009094252110812333,0.0,15,2019-06-16
16,112,1.0375016436818612,1.0375016436818612,0.12747348091075605,0.002569730130695593,0.0023067059112241934,1.1511685546443627e-05,0.0008362923546430271,0.006504495766242208,0.006504495766242208,0.0,16,2019-06-23
17,119,1.0390848909643768,1.0390848909643768,0.12479269389249437,0.002495324563530552,0.002260783155240111,1.097151193606114e-05,0.0008362923546430271,0.001526019059494785,0.001526019059494785,0.0,17,2019-06-30
18,126,1.0399801630127796,1.0399801630127796,0.12025944218959461,0.002443181091317483,0.002183050570935695,1.0403225093291102e-05,0.0008362923546430271,0.0008615966377606361,0.0008615966377606361,0.0,18,2019-07-07
19,133,1.0401393702738961,1.0401393702738961,0.11405168752702455,0.002419586126774927,0.0020762103737760177,9.856920381852544e-06,0.0008362923546430271,0.00015308682490182792,0.00015308682490182792,0.0,19,2019-07-14
20,140,1.0413357918944917,1.0413357918944917,0.11137780081298043,0.002364136391952334,0.0020299124180565655,9.430228260745984e-06,0.0008362923546430271,0.0011502512593869734,0.0011502512593869734,0.0,20,2019-07-21
21,147,1.0431153208202635,1.0431153208202635,0.1105012103315024,0.002305339718497774,0.0020146256638810694,9.120232010980995e-06,0.0008362923546430271,0.0017088905803711442,0.0017088905803711442,0.0,21,2019-07-28
22,154,1.0448006767713458,1.0448006767713458,0.10946022513361053,0.0022513883158295687,0.001996492440679209,8.82433371667704e-06,0.0008362923546430271,0.0016156947534401356,0.0016156947534401356,0.0,22,2019-08-04
23,161,1.048205965142521,1.048205965142521,0.11263868075627181,0.0022153289797758454,0.002051395849002521,8.902529918433609e-06,0.0008362923546430271,0.003259270832115387,0.003259270832115387,0.0,23,2019-08-11
