Date,SHV,LQD,BND,BSV,SHY,MBB,SPY,GLD,IGSB,AGG
2008-11-05,0.00018131,0.019428418,0.007552675,0.01713099,0.001785175,0.008374645,-0.042027678,-0.035506097,-0.004114883,0.015175174
2008-11-06,0.001360978,0.006869971,0.000803604,-0.00052736,0.000356729,-0.001856603,-0.05541152,-0.007967058,0.004029182,-0.004123202
2008-11-07,9.07e-05,-0.007042939,-0.002139728,0.007109435,-0.001781462,-0.002055566,0.033018181,0.003877025,0.002571876,0.005071913
2008-11-10,0.000180867,0.000442332,0.0,-0.002353041,0.003093964,-0.0007848,-0.013104668,0.014896577,-0.002667608,-0.00638555
2008-11-11,0.00018135,0.003213226,0.002546398,0.007731339,0.000711448,-0.002258007,-0.030875739,-0.020793677,0.006172833,0.007566954
2008-11-12,0.000271717,-0.000221133,-0.003209003,0.005330839,0.001541989,0.002557988,-0.04400116,-0.028452505,0.005316767,-0.008641706
2008-11-13,-0.000271644,-0.00684723,0.0,0.004785649,-0.002486114,-0.001766589,0.062339422,0.030714308,0.000814267,0.003424446
2008-11-14,-9.02e-05,-0.000222436,0.003487471,-0.004505564,-0.000237549,-0.000884544,-0.049905983,0.015939037,-0.002236317,0.002999541
2008-11-17,0.000180817,0.007230174,-0.002539693,-0.008275232,0.001780291,0.001574648,-0.013276961,-0.008867688,-0.011306627,0.002680722
2008-11-18,-9.06e-05,0.001214685,0.000670745,0.003911277,0.001066503,0.002554113,0.018837053,-0.001927039,0.015145703,-0.001439803
2008-11-19,0.000543287,0.001543538,0.0034812,0.003896101,0.001420557,-0.00323409,-0.064078944,-0.0034478,-0.007104843,0.00288409
2008-11-20,0.000180629,-0.010902682,-0.000800403,0.012160558,0.001890705,0.006881983,-0.074233144,0.016468237,0.002760081,0.00020509
2008-11-21,0.000543189,0.011579903,-0.004941819,-0.004473154,-0.001651603,0.002538715,0.053942964,0.073519425,-0.006218027,-0.008008816
2008-11-24,-0.000452313,-0.00440285,-0.004295424,-0.001156792,-0.002481093,-0.00175265,0.069290972,0.026125621,0.004000574,-0.000103296
2008-11-25,0.000271791,0.004754424,0.017255297,0.00681342,0.000829019,0.013072863,0.007409171,-0.000494388,0.00592576,0.024946074
2008-11-26,0.0,-0.005282076,0.00622857,0.001659444,0.003077428,-0.000867202,0.038640613,-0.006059175,0.002436788,-0.00383783
2008-11-28,0.000180678,-0.002875577,-0.003160751,-0.001402174,0.000590305,-0.000191898,0.012588874,-0.00087086,-0.003546007,-0.001926363
2008-12-01,4.52e-05,0.01563213,0.005915077,0.003558649,0.001644563,0.002852443,-0.088577797,-0.058025105,0.012959418,0.014105135
2008-12-02,-0.0001813,0.007573992,0.006065565,0.002805867,-0.000118555,0.000578466,0.038484367,0.017184341,-0.005943821,0.001006782
2008-12-03,0.000452817,0.006973121,-0.004718367,0.002417721,0.000826502,-0.002505749,0.024041522,-0.010006454,-0.009322463,0.000100297
2008-12-04,0.000271655,0.000974115,0.00434556,0.0,0.000236021,0.005313366,-0.023133313,-0.008926231,0.00358104,0.003314523
2008-12-05,-9.04e-05,-0.006810074,-0.007341651,-0.003426287,-0.001178705,-0.001537286,0.030831895,-0.012980177,0.002547607,-0.005506995
2008-12-08,-0.000361921,0.010339963,-0.004358903,0.001145349,-0.001417875,-0.000192061,0.034914459,0.022544289,0.004676293,-0.001309207
2008-12-09,0.000633535,0.006786204,0.005306209,-0.006612833,0.003075741,0.002310383,-0.016483313,0.001706101,0.001719951,0.009376879
2008-12-10,0.000181683,0.002354305,-0.001715994,0.009857945,-0.001297964,0.004418359,0.006815192,0.044805425,0.001414184,-0.001797809
2008-12-11,-0.00018165,0.003415295,0.010707673,-0.009635652,0.002362426,0.000286319,-0.024081133,0.011285286,-0.017854882,0.005203048
2008-12-12,0.000271753,0.005425591,-0.00523169,0.009345134,0.000470698,0.001434332,0.011939474,0.001983832,0.015920324,0.000298425
2008-12-15,-9e-05,-0.000317268,0.010518193,-0.003931187,0.00070699,-0.001432277,-0.013933834,0.022150736,0.000505164,0.002387541
2008-12-16,-0.000362565,0.020533586,0.008327312,0.00611067,0.000470348,0.002390147,0.047065422,0.022518168,0.007175052,0.003972279
2008-12-17,-0.000452268,0.014831152,0.000257628,0.0026585,-0.002116641,0.001240508,-0.00968657,0.011484741,0.000300846,0.005339879
2008-12-18,0.0,0.024220759,0.00709498,0.004543741,0.00047143,0.001333499,-0.018683069,-0.018260536,0.008826369,0.006294532
2008-12-19,0.000452473,-0.014867609,-0.006404784,0.003517345,-0.000942621,0.000380738,-0.004302272,-0.014784851,-0.004374233,-0.003225833
2008-12-22,0.0,0.012053264,0.008637471,0.000375727,-0.001887122,-0.002948659,-0.01281281,0.0100448,-0.002397226,0.005393682
2008-12-23,0.000271508,0.003302566,0.003706869,0.001126335,0.000236272,-0.002670003,-0.01033766,-0.009944906,0.010410692,0.009752732
2008-12-24,-9.05e-05,0.002493707,-0.000844008,0.003033568,0.000236114,0.002581745,0.005802947,0.0100448,-9.89e-05,0.00473295
2008-12-26,-0.000180948,0.001890425,0.000767375,0.000750393,0.001181827,0.001144555,0.005769804,0.025641019,-0.000495054,-0.003364429
2008-12-29,0.000543457,0.003112264,0.006263454,0.001872271,0.002201906,0.003553913,-0.002868296,0.008761682,0.002356806,0.007705167
2008-12-30,-9.02e-05,0.008748859,0.001905763,0.000124927,0.000946348,-0.002950367,0.023702542,-0.005211314,0.002083781,0.000384686
2008-12-31,-0.000180899,0.001872656,0.001267884,0.003988872,-0.00047293,0.001527097,0.014274595,0.007217638,-0.001485389,0.000672531
2009-01-02,-0.00154016,-0.010231584,-0.003672479,-0.016137892,-0.005315544,-0.000381419,0.030141813,-0.003351749,-0.000992022,-0.006237771
2009-01-05,0.000725505,0.006858439,-0.004193589,-0.000632039,0.002019295,0.003623249,-0.001183408,-0.02029456,-0.005359803,0.0159342
2009-01-06,0.000453765,0.001677955,-0.00638247,0.013636254,0.000474519,0.00560595,0.006677385,0.007694056,0.014371382,-0.00560845
2009-01-07,0.000180703,-0.008376256,0.003083102,-0.012206618,-0.000711748,0.000566802,-0.029955894,-0.027957211,-0.000295944,-0.009176751
2009-01-08,-0.00108689,0.007155105,-0.001663965,-0.000252572,0.000237623,0.003682273,0.004080885,0.020664642,0.001968818,-0.007622262
2009-01-09,0.000725676,0.012434487,0.003591429,0.000378258,0.000710348,-0.00225721,-0.021419554,-0.00639357,0.003339286,-0.003402509
2009-01-12,0.000543973,-0.005166526,-0.003962584,0.007944163,0.000236478,0.0,-0.02402073,-0.037654863,-0.009593769,0.005267565
2009-01-13,0.0,-0.002155715,0.005389852,0.00050002,0.000119079,-0.003300942,0.001840117,0.001485824,0.007017949,0.001649754
2009-01-14,0.000180932,-0.004417738,0.00370126,0.007251761,0.001184014,-0.00047251,-0.031453984,-0.013476711,-0.007557624,-0.001356402
2009-01-15,-0.000633918,0.001972138,-0.004323442,0.0,-0.001065117,0.001419402,0.000355126,0.00751972,0.004054571,-9.67e-05
2009-01-16,9.08e-05,0.0,0.001531713,-0.002730731,0.000474775,-0.00283538,0.007820247,0.028859307,0.005023958,0.005142132
2009-01-20,0.0,-0.014764003,-0.004335017,-0.009086079,0.000472611,-0.001327,-0.052786314,0.021883661,-0.002253904,-0.005212452
2009-01-21,-0.00036273,-0.00499474,-0.006916086,-0.007286124,-0.001537223,-0.00351125,0.043192107,-0.004377604,0.000392761,-0.005239868
2009-01-22,0.000272072,-0.003714617,0.002192564,0.006706833,0.000473728,0.001142377,-0.01546689,0.005109926,-0.000491284,-0.004291548
2009-01-23,0.000361954,-0.00665169,-0.001929829,-0.00452553,-0.000236701,-0.001712114,0.004350343,0.046701311,-0.000589295,-0.001567889
2009-01-26,-0.000361823,-0.008927513,-0.003352922,-0.006817159,-0.001302877,0.000476179,0.006858461,0.004744134,-0.003440027,-0.000980302
2009-01-27,0.000181087,0.018835158,0.006080421,0.01538197,0.001067409,0.001047498,0.010157842,-0.006408091,0.000887996,0.005106523
2009-01-28,0.0,0.007937575,0.000514355,-0.00162805,-0.000354606,9.55e-05,0.033833885,-0.010862176,0.003152783,0.000587
2009-01-29,-0.000271655,-0.01196208,-0.006683249,-0.000752513,-0.001896196,-0.003616025,-0.032497566,0.023793204,-0.001571963,-0.00888799
2009-01-30,0.0,0.007062234,0.000517691,-0.000125112,0.000593265,9.58e-05,-0.02034315,0.020223436,0.001181115,0.006306545
2009-02-02,0.000117916,-0.004822298,0.003361696,-0.003259522,0.000926516,-0.003034968,-0.003018238,-0.02705072,-0.001923084,-0.001709854
2009-02-03,-0.000272065,-0.003338631,-0.010348634,0.001135568,-0.001068075,0.004033528,0.014046759,-0.004164736,9.86e-05,-0.004428815
2009-02-04,-0.000635358,0.000406788,0.001829691,-0.000629867,-0.001664262,-0.001338368,-0.00489621,0.008025309,-9.86e-05,-0.001384287
2009-02-05,0.000635762,-0.008725815,0.002218115,-0.002776589,0.000238046,0.000765431,0.014880832,0.010540507,-0.003952629,-0.003168501
2009-02-06,-0.000635358,0.005936435,-0.000130134,0.00518863,-0.00059446,-0.000764845,0.028496926,-0.005881118,0.00138865,0.002681094
2009-02-09,0.000363892,0.001830617,0.000260232,-0.00025125,-0.000356478,-0.000384434,0.001379556,-0.014175652,0.000396742,9.9e-05
2009-02-10,0.000180739,0.004876382,0.005467059,-0.007935173,0.002262738,0.003354018,-0.045809291,0.02139945,0.002474839,0.006141185
2009-02-11,-0.000180706,0.003435977,0.003625593,0.009902239,-0.00023737,-0.000381885,0.00589601,0.023057331,0.001284689,-0.000196809
2009-02-12,-0.000181917,0.000805715,-0.002580043,-0.002639671,0.00118867,0.004299363,0.000717608,0.009535131,0.001184147,0.005317092
2009-02-13,9.07e-05,-0.007649486,-0.004655486,-0.001008182,-0.001900432,-0.000761494,-0.010757674,-0.00665445,-0.003350206,-0.003036255
2009-02-17,-0.000363057,0.005476952,0.006496722,-0.000378269,0.002617864,0.000666803,-0.042774276,0.031334347,-0.002373635,0.000785716
2009-02-18,0.000454483,-0.004942147,-0.003873589,-0.004922613,-0.001661387,-0.001046288,-0.002398371,0.015296037,-0.000990663,-0.00206103
2009-02-19,-0.001088997,-0.008211168,-0.004277002,0.000761053,-0.000356721,-0.001333308,-0.010755388,-0.011763564,-0.001587826,-0.001574595
2009-02-20,0.000363419,-0.004190547,0.001822966,0.003169349,0.000831759,-0.000381339,-0.009721413,0.021196685,-0.000496274,-0.005122328
2009-02-23,0.000726501,-0.003387167,0.001688654,-0.005559271,-0.000118578,0.000190138,-0.03577856,-0.000715743,-0.003777393,0.005148702
2009-02-24,-9.13e-05,-0.003604059,-0.00077794,0.000126728,-0.000712574,-0.001144638,0.037909939,-0.030696817,-0.000399439,-0.001969747
2009-02-25,-0.000363057,-0.013643766,-0.005062914,-0.002033215,-0.001901587,0.00114595,-0.00787308,-0.016679001,-0.003294628,-0.000888298
2009-02-26,9.06e-05,-0.006392021,-0.001826182,-0.001144918,0.000475918,-0.000572118,-0.016261015,-0.000966226,-0.000801061,-0.005236502
2009-02-27,0.000181909,-0.006960866,0.001045655,0.002549007,0.00059505,0.000763865,-0.022348882,-0.004620678,-0.004811678,9.92e-05
2009-03-02,0.000317381,0.000128745,0.001638208,0.000789732,0.002252323,0.001147137,-0.045042531,-0.018352553,-0.003872446,0.003357544
2009-03-03,0.0,-0.005443559,-0.003401424,-0.000509379,-0.000832319,0.000286481,-0.007507046,-0.009787742,0.001725153,-0.001290993
2009-03-04,0.000181892,-0.000322493,-0.000132021,-0.002165249,-0.001070431,-0.000572898,0.0236907,-0.011661518,-0.007091584,-0.00467308
2009-03-05,-9.11e-05,-0.002683398,0.00459549,-0.000382982,0.001190825,0.001337059,-0.0408476,0.033711654,0.003673467,0.003296542
2009-03-06,0.0,0.002152623,-0.004182009,-0.001149752,-0.000714116,-0.000285477,0.001744095,0.003261257,-0.000914981,0.002688347
2009-03-09,0.0,-0.027497006,-0.003674402,-0.001790439,-0.000952596,0.000858384,-0.011752672,-0.018636918,-0.004579488,-0.006852105
2009-03-10,0.000181581,0.014468208,0.001053711,-0.001664425,-0.000596414,9.57e-05,0.059609359,-0.02683008,0.000306677,0.002299652
2009-03-11,0.0,0.000327878,0.002105489,0.001025682,0.000477395,0.001525108,0.006512678,0.012253254,-0.003576346,0.002394302
2009-03-12,0.000181916,-0.000871803,0.00223184,-0.001024631,0.00035826,0.000951979,0.039371876,0.021071478,-0.001743673,0.000895811
2009-03-13,0.000180706,0.009259608,-0.000786163,0.003078515,0.000833796,0.0,0.007814816,0.00219544,-0.000719646,0.00099429
2009-03-16,-0.000362524,0.001402587,-0.000655485,-0.001534869,-0.001309701,-0.000475637,-0.003022972,-0.005476451,0.003701517,-0.003079091
2009-03-17,9.09e-05,-0.002693971,-0.002230154,-0.001281553,-0.000239176,0.001236944,0.030583001,-0.008370067,0.005326599,-0.002989747
2009-03-18,0.000362475,0.021289933,0.017751576,0.012315195,0.003816555,0.00617748,0.022384238,0.033873783,0.014367628,0.015890692
2009-03-19,-0.000180657,0.002116999,-0.000646476,-0.000760661,-0.001187328,-0.001700089,-0.012386312,0.013535312,-0.001306293,0.002459212
2009-03-20,-9.07e-05,-0.010137693,-0.004524752,-0.002916,0.001188739,0.001797318,-0.021293799,-0.008055137,-0.009254036,-0.005593297
2009-03-23,0.000180706,0.003093761,-0.002337756,-0.00038243,-0.000831324,-0.001606361,0.07182926,-0.016134144,-0.002740455,0.0
2009-03-24,-8.99e-05,-0.009890607,-0.000520719,-0.002925889,-0.00130865,-0.000850734,-0.019703397,-0.01227199,-0.001119725,-0.006809398
2009-03-25,8.99e-05,-0.004833223,-0.003386081,-0.000892784,-0.000237606,0.000284185,0.010546016,0.011324975,-0.000101487,-0.004372087
2009-03-26,9.07e-05,0.005180777,0.003397585,-0.000383433,0.001310779,0.001040852,0.02038094,-0.00054363,0.003668461,0.001995924
2009-03-27,-0.000180657,0.003113319,0.002475372,0.00038358,0.000474907,0.000283909,-0.018048592,-0.013488501,-0.001625372,0.000796652
2009-03-30,0.000271733,-0.000748656,0.001948359,0.003958003,0.000950795,0.000661602,-0.034554829,-0.007828857,0.002034851,0.004677266
2009-03-31,0.0,0.008248101,0.000389195,0.002417745,0.001425552,0.000661463,0.009264891,0.003334023,0.00395898,0.005151397
2009-04-01,-0.00017248,-0.001505968,0.002054919,-0.000637179,-0.000225663,0.000170052,0.019366501,0.008307488,-0.00198853,-0.000483838
2009-04-02,-0.000181113,0.00032058,-0.00194614,-0.001272264,-0.001663634,-0.000378303,0.029237767,-0.024497372,0.002643316,-0.00316731
2009-04-03,0.000181146,-0.006203455,-0.005334107,-0.001656948,-0.002261412,-0.000378944,0.009948162,-0.013626201,-0.00537556,-0.003274979
2009-04-06,-0.000181113,-0.00053823,0.001046743,-0.002170182,0.000715646,0.000379087,-0.007832619,-0.02648704,0.003263472,-0.000198909
2009-04-07,0.000362512,-0.000430969,0.001958906,0.001663186,0.00035813,0.001798292,-0.023325664,0.017239372,0.002439031,-0.001593486
2009-04-08,0.0,0.010019881,0.004693578,0.002553788,0.0,0.001983799,0.010777995,-0.0014987,0.001014197,0.003292166
2009-04-09,-9.09e-05,0.006720034,-0.001167229,0.000256328,-0.001192044,0.000188856,0.039742508,-0.003463838,0.004659701,-0.00149196
2009-04-13,9.1e-05,0.009641866,0.001558124,0.002164902,0.001908584,0.000565571,0.000233521,0.018190241,0.004335693,0.007269294
2009-04-14,0.000181448,0.002623436,0.002594866,0.001653221,0.000834162,-0.000376339,-0.017243725,-0.005803306,-0.000100363,-0.000197473
2009-04-15,0.000181415,0.007744809,0.001423346,0.000379611,0.0004751,0.000659807,0.010669877,0.001487893,0.002008434,0.002769152
2009-04-16,0.0,0.00425923,-0.001938162,-0.001014244,-0.001425949,-0.001790543,0.014662892,-0.019314314,0.002304251,-0.00177573
2009-04-17,-0.000181382,-0.001241449,-0.005306886,-0.003301391,-0.001072139,-0.000282359,0.006705494,-0.006875613,0.002399376,-0.005531998
2009-04-20,0.000272637,-0.005488138,0.004944657,0.004713649,0.000953558,9.38e-05,-0.041915423,0.020300349,0.002293546,0.005761922
2009-04-21,-0.000182027,0.003123824,-0.001942191,-0.001774975,0.000119618,0.000188638,0.019537321,-0.000690024,-0.002387581,-0.003160635
2009-04-22,0.00018206,-0.002490932,0.001816575,-0.001778191,0.0,-0.000848562,-0.006113404,0.00563929,0.001196648,0.002675005
2009-04-23,9.02e-05,-0.000832755,0.000776711,0.00445376,-0.000715475,0.00075515,0.009817887,0.016250925,0.001593783,0.001285296
2009-04-24,-0.000634942,0.002186953,-0.000517708,-0.001520281,0.0,-0.00056586,0.015110368,0.010360339,0.000298305,0.001085793
2009-04-27,9.1e-05,-0.001247198,0.002201592,0.002156991,0.001192801,0.00132218,-0.009462206,-0.007913498,0.000994723,0.001576626
2009-04-28,9.08e-05,-0.003225463,-0.00361787,0.0,-0.000952286,-0.000189072,-0.003145142,-0.014155737,-0.001192634,-0.000295888
2009-04-29,0.000544441,0.004801571,-0.001426414,-0.000760081,0.000476495,-0.000377126,0.021269108,0.006609707,0.002188118,-0.004134902
2009-04-30,-9.09e-05,-0.000623127,0.002856763,0.000253332,0.000833341,-0.001415226,0.000343176,-0.012000511,0.001786509,0.004844745
2009-05-01,-0.000562344,0.002486101,-0.001715443,0.00092656,-0.000751241,-0.001251205,0.005376088,-0.003666778,-0.000606196,-0.003859713
2009-05-04,-9.07e-05,0.002396818,0.000781418,0.001015444,-0.000237961,0.000759036,0.034019914,0.019436486,0.003282217,0.00079279
2009-05-05,-0.000181173,0.003222369,-0.000130228,0.000507117,-0.000239449,0.000947604,-0.003410858,-0.004399813,9.86e-05,0.002079283
2009-05-06,9.03e-05,0.004455181,0.004292901,0.000126445,0.000596721,0.000757743,0.017334437,0.014617574,0.004065777,0.002272415
2009-05-07,-9.03e-05,-0.009593255,-0.003497328,-0.001898952,-0.00143189,-0.003311065,-0.013891815,-0.001116802,-0.000987644,-0.004436131
2009-05-08,-9.09e-05,0.006353853,0.002469715,0.000634429,0.000717483,0.000569738,0.023332767,0.006037577,0.001976578,0.001881402
2009-05-11,0.000181223,0.00300123,0.004148045,0.001394401,0.001671222,0.003130136,-0.018713889,-0.003222948,-0.000394366,0.000691896
2009-05-12,9.09e-05,0.002786104,-0.000386886,0.001899852,-0.000119568,0.001702317,-0.002959526,0.011260949,0.007894114,0.005531236
2009-05-13,9.07e-05,-0.001852343,0.002971262,0.003412362,0.000477817,0.000849069,-0.025173085,0.004299883,0.003426384,0.000882861
2009-05-14,0.0,0.002267385,-0.000386721,-0.001637238,0.000356839,-0.00122637,0.00857063,-0.000658662,-0.002731691,0.000589988
2009-05-15,9.06e-05,-0.000205002,-0.000257521,-0.001892182,-0.00011938,0.00141697,-0.008161734,0.00571245,0.001760609,0.002254664
2009-05-18,-0.000181288,-0.00144078,-0.002963814,0.000631603,-0.000953115,-0.002545949,0.028406975,-0.012998388,-0.002929317,-0.002934134
2009-05-19,9.07e-05,0.004018405,0.002197148,-0.000505275,0.000596725,0.001512785,-0.00120563,0.006640089,0.001566867,0.000882893
2009-05-20,0.000362461,0.005746456,0.002966107,0.002527653,0.001310746,0.001132553,-0.006694318,0.014182068,0.00166259,0.003039289
2009-05-21,0.0,-0.010202626,-0.005143184,-0.001387213,-0.00130903,-0.001319488,-0.014363487,0.017344157,-0.003612573,-0.003128277
2009-05-22,-0.00036233,-0.001340483,-0.000258631,-0.000504717,0.000238874,-0.000378018,-0.0021299,0.003196623,0.003233706,-0.002648051
2009-05-26,-0.000181598,-0.000412846,-0.002067567,-0.001262909,-0.001311351,-0.00113369,0.02561195,-0.00414232,-0.000976846,-0.00226126
2009-05-27,0.000181631,-0.006918158,-0.005960363,-0.001137953,-0.000238313,-0.008605512,-0.017852805,-0.003306369,0.004203861,-0.005518827
2009-05-28,0.00072654,0.003743532,0.002606202,0.000758979,-0.000118469,-0.001048785,0.013940018,0.008453729,0.003602467,0.000396591
2009-05-29,-0.000635499,0.014710527,0.007150489,0.003037096,0.001431207,0.00544222,0.017708077,0.020797953,-0.002715963,0.010697551
2009-06-01,0.00069001,-0.00032913,-0.006761068,-0.000986518,-0.000822993,-0.002941461,0.024208305,-0.004885588,0.001775966,-0.01240591
2009-06-02,-0.000816113,0.00738963,0.003781406,-0.001518021,-0.000358709,9.57e-05,0.000843736,0.00658098,0.002143264,0.006868141
2009-06-03,0.000453571,0.005094626,0.003377866,0.002788009,0.001793063,0.003626924,-0.012651374,-0.020236581,0.004666896,0.002768264
2009-06-04,-0.000181228,-0.004358872,-0.006214634,-0.00227499,-0.000955425,-0.002377228,0.009396629,0.019277615,-0.010547561,-0.008280828
2009-06-05,-0.00036289,-0.005294155,-0.006774814,-0.006589032,-0.006565804,-0.004576622,0.00021147,-0.026187303,-0.001858269,-0.005170485
2009-06-08,-0.000363389,-0.002047236,-0.002098999,-0.0029342,-0.002643947,-0.003161594,-0.00412447,-0.001600699,0.001469889,-0.002697753
2009-06-09,0.000272457,0.007589528,0.002760973,0.00371051,0.002288988,-0.000481514,0.005097467,0.002885894,0.005185349,0.004509436
2009-06-10,0.000544693,-0.0029508,-0.002490931,-0.001275915,-0.000120003,-0.003460549,-0.002535909,0.000319714,0.001167458,-0.002793429
2009-06-11,0.0,0.003470095,0.004861627,-0.00089198,0.000120018,0.002508653,0.004449635,-0.001704706,0.001944796,0.003500779
2009-06-12,-0.00036271,0.007427559,0.002615911,0.004726052,0.001082187,0.003560539,0.002741713,-0.016328696,-0.000388501,0.004884831
2009-06-15,0.0,0.00030222,0.001956797,0.000762351,0.000720781,0.00326035,-0.022928011,-0.01160898,-0.000873493,0.003769204
2009-06-16,0.000635469,-0.000605682,0.004686233,-0.000889223,0.00107952,0.003537276,-0.013563088,0.009110887,0.002332279,0.001383948
2009-06-17,9.02e-05,0.001212335,-0.000518272,0.001652884,0.001079074,0.001809044,-0.000982097,0.004568674,0.001260123,0.00197407
2009-06-18,-9.01e-05,-0.012713508,-0.00738899,-0.001142776,-0.001676272,-0.007606085,0.007318252,-0.008012971,-0.001355761,-0.006501099
2009-06-19,-9.1e-05,0.007562565,0.002350871,0.000636003,0.000599366,0.002395482,0.003685976,0.003165603,0.001357601,0.003667892
2009-06-22,-0.000362865,0.003652358,0.002344589,0.002031752,0.00131962,0.002675853,-0.029987107,-0.014798701,0.003387829,0.001482077
2009-06-23,-9.04e-05,0.008084544,0.004550661,-0.000760092,0.0,-0.00114372,0.000783937,0.00419701,-0.006850045,0.003254727
2009-06-24,0.000181368,-0.00160413,-0.002200705,0.001014768,-0.000119603,0.002576515,0.008618488,0.005829287,0.000582781,-0.002654301
2009-06-25,0.000363111,0.007832109,0.006873264,0.001899928,0.001915201,0.004093007,0.021747978,0.009404053,-0.002718307,0.004632478
2009-06-26,9.02e-05,0.000497433,0.000514994,-0.001769856,0.000478268,0.000379177,-0.002605936,-0.000216625,0.002628223,0.002943655
2009-06-29,-0.000271916,-0.001094721,0.00180269,0.000126334,0.0,-0.000473519,0.009363865,-0.002708853,0.001263162,-0.000880577
2009-06-30,0.00027199,-0.000298568,-0.001670944,0.001646452,-0.00011974,-0.001896756,-0.008090632,-0.00934377,-0.00048576,0.000196005
2009-07-01,-0.000207996,-0.001353161,-0.000594006,-0.000151249,0.000980615,0.001724839,0.004132697,0.013270444,-0.00154727,-0.000373706
2009-07-02,-9.11e-05,0.000101331,0.000388178,0.003930428,0.001075915,0.000190085,-0.027293006,-0.012338991,0.003802068,0.002358864
2009-07-06,0.0,0.002406927,-0.000775572,-0.000758346,0.000357811,0.001237203,-0.000111574,-0.00536984,0.006797839,-0.000784369
2009-07-07,9.11e-05,-0.004001756,0.002068483,0.000631639,-0.000119567,0.001234091,-0.019376772,-0.000550937,-0.006270308,0.003237548
2009-07-08,0.000363022,0.009140699,0.006837874,-0.000252973,0.001551504,0.003605885,-0.000681007,-0.015874793,0.000194164,0.005475931
2009-07-09,0.0,0.000398179,-0.002946662,0.003032152,-0.000476263,9.48e-05,0.001931742,0.002688535,0.002135576,-0.002820532
2009-07-10,-0.00036289,0.003980089,0.003598323,0.001260172,0.00095359,0.000944703,-0.002381855,0.000782032,-9.73e-05,0.003414008
2009-07-13,0.000180923,-0.000594838,-0.001665122,-0.000502959,-0.000595375,-0.001605256,0.024329025,0.006809562,0.002712612,-0.000486493
2009-07-14,0.0,-0.002181094,-0.00294996,-0.002518676,-0.000716362,-0.001134927,0.005661008,0.006874322,-0.005119724,-0.003014379
2009-07-15,-9.04e-05,-0.009243491,-0.005017677,-0.001891573,-0.00238473,-0.003693862,0.029246096,0.015747168,0.001941741,-0.006535699
2009-07-16,0.0,0.006921615,0.00439619,0.001137954,0.00155451,0.001996963,-0.001608512,-0.002818674,0.003681945,0.003142202
2009-07-17,-9.05e-05,-0.003088261,-0.002573845,0.000756343,-0.000357667,-0.000190631,0.010954663,-0.00054363,0.0,0.0
2009-07-20,-9.11e-05,0.00409733,0.003226109,0.001893301,-0.000119741,0.001992869,0.01062356,0.01468507,0.00125552,0.001174506
2009-07-21,9.11e-05,0.01413202,0.006046415,0.001763186,0.001195103,0.003409115,0.004625347,-0.001608078,0.000386296,0.006940789
2009-07-22,9.05e-05,-0.002648952,-0.002173716,-0.000628007,-0.000477838,-0.000755422,-0.000208897,0.003328736,0.001541464,-0.003397718
2009-07-23,0.0,-0.001673325,-0.003332257,-0.001132787,-0.001790658,-0.005477116,0.02208253,-0.001926373,-0.001154731,-0.002532388
2009-07-24,-9.05e-05,0.002759552,0.000385819,-0.00214125,0.000598297,0.001993582,0.004095883,0.001608423,0.003372387,0.0
2009-07-27,0.000180923,-0.002260754,-0.001285796,0.0,-0.000717037,-0.001610688,0.002957268,0.003211598,0.003456359,-0.003027843
2009-07-28,-9.04e-05,0.003842119,0.001030237,0.000631061,-0.000597041,0.002373254,-0.004677585,-0.017073935,-0.00631512,0.001860572
2009-07-29,0.000181274,0.006280607,-0.000385632,-0.001765677,-0.000597908,0.000189616,-0.002451561,-0.009879532,-0.000866471,0.001760345
2009-07-30,-0.000181241,0.005461773,0.004501049,0.004169915,0.000118917,-0.001609556,0.010445452,0.004605327,0.000481535,0.001269024
2009-07-31,9.05e-05,0.013190518,0.004354164,0.001131765,0.001675477,0.005500658,0.001418861,0.018882293,0.004527466,0.005068845
2009-08-03,-0.000380883,-0.009310729,-0.003197669,-0.002733106,-0.001412098,-0.004390248,0.016496607,0.00557048,0.000903915,-0.002101367
2009-08-04,9.08e-05,-0.005048205,-0.000898996,-0.000252423,-0.000838338,-0.001045113,0.002588182,0.008628929,0.001537869,-0.003023618
2009-08-05,0.000181898,0.000194871,-0.002311761,0.00012666,-0.000359268,-0.002567306,-0.002879454,0.001056173,0.000576841,-0.000879827
2009-08-06,0.000181791,-0.002731419,0.000643678,-0.000758198,0.0,-0.000286343,-0.005178675,-0.001899138,-0.000479239,0.000489405
2009-08-07,-0.00036359,-0.000195139,-0.006946469,-0.002275368,-0.001679811,-0.00181247,0.013114015,-0.008985185,-0.000672824,-0.005968867
2009-08-10,9.06e-05,0.003130131,0.008161076,0.003674656,0.001561988,0.003344082,-0.002074895,-0.008746663,9.67e-05,0.007776856
2009-08-11,0.000181955,0.005170035,0.001927423,-0.001767973,0.001079241,0.002857905,-0.012476299,-0.001506504,-9.67e-05,0.003516128
2009-08-12,0.0,-0.008733598,-0.000641557,0.001011923,0.000359564,9.48e-05,0.01072911,0.001724281,0.000575896,-0.000486595
2009-08-13,9.11e-05,0.009691783,0.00256733,0.004043364,0.001677088,0.002848898,0.007638357,0.00828407,0.000768665,0.00253185
2009-08-14,0.0,-0.000193624,0.003071747,0.000628261,0.00071889,0.001609731,-0.007679393,-0.007682471,0.001150792,0.001749142
