,trade_days,wealths,max_weath,cagr,std,mean,mean_square,mdd,profit,reward,dd,episode,date
0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017-03-05
1,7,0.9958088532189988,1.0,-0.1966763656685152,0.0,-0.004191146781001187,1.7565711339896612e-05,0.004191146781001187,-0.004191146781001187,-0.004191146781001187,0.004191146781001187,1,2017-03-12
2,14,0.9992135134056062,1.0,-0.020303938438499203,0.00538117909320971,-0.0003860785534133249,1.462760086600436e-05,0.004191146781001187,0.0034189896741745373,0.0034189896741745373,0.0007864865943938426,2,2017-03-19
3,21,1.0012577421215423,1.0012577421215423,0.02208741341561149,0.004055853773968516,0.0004245602110220686,1.1146884596659543e-05,0.004191146781001187,0.0020458377398928558,0.0020458377398928558,0.0,3,2017-03-26
4,28,1.002701101032285,1.002701101032285,0.035788852600237675,0.0033504026854990093,0.0006788066127284327,8.87967703373308e-06,0.004191146781001187,0.0014415458178475248,0.0014415458178475248,0.0,4,2017-04-02
5,35,1.0031454652958613,1.0031454652958613,0.03329345232088432,0.0029034468826794587,0.0006316787350086922,7.143021064695033e-06,0.004191146781001187,0.0004431672241297306,0.0004431672241297306,0.0,5,2017-04-09
6,42,1.007351207287381,1.007351207287381,0.06572126987794924,0.002976123153530449,0.0012251580220029356,8.882103033028167e-06,0.004191146781001187,0.004192554456974152,0.004192554456974152,0.0,6,2017-04-16
7,49,1.0082474701912116,1.0082474701912116,0.06309373897619253,0.002719772917398783,0.0011772386431823337,7.726317727758256e-06,0.004191146781001187,0.0008897223702587217,0.0008897223702587217,0.0,7,2017-04-23
8,56,1.0083826858887885,1.0083826858887885,0.05591682486379601,0.002544885394551839,0.0010468475168322277,6.762776185975661e-06,0.004191146781001187,0.00013410963238148633,0.00013410963238148633,0.0,8,2017-04-30
9,63,1.0067537191618974,1.0083826858887885,0.039767520531203804,0.002540552734792263,0.0007510394454633856,6.301311980429012e-06,0.004191146781001187,-0.0016154251254873505,-0.0016154251254873505,0.0016154251254873505,9,2017-05-07
10,70,1.0077803229542486,1.0083826858887885,0.04123949060174836,0.002396762501755292,0.0007779071919882085,5.775163040185235e-06,0.004191146781001187,0.0010197169107116157,0.0010197169107116157,0.0005973554910941828,10,2017-05-14
11,77,1.0110002887256786,1.0110002887256786,0.05322776527503503,0.0023877168980144434,0.0009976526116789084,6.1782125381931235e-06,0.004191146781001187,0.0031951068085859053,0.0031951068085859053,0.0,11,2017-05-21
12,84,1.0122789265888992,1.0122789265888992,0.05446122196437453,0.002277903816966292,0.0010199086871532299,5.796655712867759e-06,0.004191146781001187,0.0012647255173707658,0.0012647255173707658,0.0,12,2017-05-28
13,91,1.015933858283927,1.015933858283927,0.06546007873707005,0.0022962413093443454,0.0012191924369253922,6.353560183554014e-06,0.004191146781001187,0.003610597434191338,0.003610597434191338,0.0,13,2017-06-04
14,98,1.0139200782817037,1.015933858283927,0.05283619321440902,0.002366261480874954,0.0009905218362516919,6.1803845185444864e-06,0.004191146781001187,-0.0019821959725064096,-0.0019821959725064096,0.0019821959725064096,14,2017-06-11
15,105,1.0154627075163507,1.015933858283927,0.05478819209297758,0.002284303693010675,0.0010259170821180937,5.922679663823765e-06,0.004191146781001187,0.0015214505242477187,0.0015214505242477187,0.00046376126136022256,15,2017-06-18
16,112,1.0161836396070152,1.0161836396070152,0.0537119299558495,0.002208260250829977,0.001006169406695381,5.58401437690318e-06,0.004191146781001187,0.000709954275354691,0.000709954275354691,0.0,16,2017-06-25
17,119,1.0131492773349036,1.0161836396070152,0.04088254237034872,0.002347157881900812,0.0007713337168740457,5.780038171087066e-06,0.004191146781001187,-0.00298603732026732,-0.00298603732026732,0.00298603732026732,17,2017-07-02
18,126,1.0111669047809595,1.0161836396070152,0.03269231510574011,0.0023661190374410883,0.0006197793938225395,5.671616946384778e-06,0.004936838806021118,-0.0019566440980530652,-0.0019566440980530652,0.004936838806021118,18,2017-07-09
19,133,1.0153562191096879,1.0161836396070152,0.042709593750244634,0.00243738156864309,0.0008052146516099953,6.276524340477872e-06,0.004936838806021118,0.004143049291784201,0.004143049291784201,0.0008142430807558551,19,2017-07-16
20,140,1.0189560673630995,1.0189560673630995,0.050176869052674045,0.0024502215525895243,0.0009422241314761262,6.59119268787145e-06,0.004936838806021118,0.003545404248932614,0.003545404248932614,0.0,20,2017-07-23
21,147,1.01877252305031,1.0189560673630995,0.04726283187550773,0.0024007063654206406,0.000888778708029278,6.2788714518187455e-06,0.004936838806021118,-0.00018012976090768686,-0.00018012976090768686,0.00018012976090768686,21,2017-07-30
22,154,1.0193847607955195,1.0193847607955195,0.04655598873652078,0.002343653002062688,0.0008756958703733373,6.009884042644664e-06,0.004936838806021118,0.0006009562795985833,0.0006009562795985833,0.0,22,2017-08-06
23,161,1.0201119672354897,1.0201119672354897,0.04617745564877529,0.002290018845779648,0.0008686385621963819,5.770711165150726e-06,0.004936838806021118,0.0007133777823033628,0.0007133777823033628,0.0,23,2017-08-13
24,168,1.019905824053575,1.0201119672354897,0.04375309189275112,0.0022503213952765554,0.0008240253314312392,5.531966362961476e-06,0.004936838806021118,-0.0002020789761670446,-0.0002020789761670446,0.0002020789761670446,24,2017-08-20
25,175,1.021636001514655,1.021636001514655,0.04565686607110897,0.0022098395302833076,0.0008589206798213244,5.4257998538433644e-06,0.004936838806021118,0.0016964090411833723,0.0016964090411833723,0.0,25,2017-08-27
26,182,1.024005965297083,1.024005965297083,0.048724901579839885,0.002184063988024704,0.000915107313931273,5.424090149651255e-06,0.004936838806021118,0.0023197731666799865,0.0023197731666799865,0.0,26,2017-09-03
27,189,1.0262086810522602,1.0262086810522602,0.05123192975108881,0.0021548195558647935,0.0009608839716966719,5.394573202499534e-06,0.004936838806021118,0.0021510770735970433,0.0021510770735970433,0.0,27,2017-09-10
28,196,1.02464299469308,1.0262086810522602,0.04637829914196834,0.0021661256083129123,0.0008720774091268653,5.285044153105946e-06,0.004936838806021118,-0.0015256997802579131,-0.0015256997802579131,0.0015256997802579131,28,2017-09-17
29,203,1.0232335330150037,1.0262086810522602,0.04216124969328083,0.0021676550148780095,0.0007945725443342196,5.168048679200166e-06,0.004936838806021118,-0.001375563669859857,-0.001375563669859857,0.002899164752928934,29,2017-09-24
30,210,1.0232266997580846,1.0262086810522602,0.04071556338583937,0.002134971484012703,0.0007678641894884709,4.995781876461277e-06,0.004936838806021118,-6.678101038242473e-06,-6.678101038242473e-06,0.00290582349305203,30,2017-10-01
31,217,1.0236308140015697,1.0262086810522602,0.04006719055399399,0.0021001553860171772,0.0007558344113089981,4.839659185141682e-06,0.004936838806021118,0.0003949410659248139,0.0003949410659248139,0.0025120300561549515,31,2017-10-08
32,224,1.0269152053926769,1.0269152053926769,0.04422766138437395,0.0021110117986802264,0.0008324824067052132,5.010136183698105e-06,0.004936838806021118,0.0032085702639878793,0.0032085702639878793,0.0,32,2017-10-15
33,231,1.0247385123909236,1.0269152053926769,0.03936850155728444,0.0021403741197274146,0.0007430240794890268,4.994461871087332e-06,0.004936838806021118,-0.0021196423914289367,-0.0021196423914289367,0.0021196423914289367,33,2017-10-22
34,238,1.0244562528155203,1.0269152053926769,0.03775024888852463,0.002114919698217739,0.0007130690929049394,4.8497974102859976e-06,0.004936838806021118,-0.00027544546436994785,-0.00027544546436994785,0.0023945040099160792,34,2017-10-29
35,245,1.0261173191819808,1.0269152053926769,0.039157248919614585,0.0020892352247551165,0.0007390217670461742,4.786345458686826e-06,0.004936838806021118,0.001621412687848155,0.001621412687848155,0.0007769738012507055,35,2017-11-05
36,252,1.0237255827324776,1.0269152053926769,0.03454644422443942,0.0021217858056188643,0.0006537472563294895,4.804305618836093e-06,0.004936838806021118,-0.0023308606187544705,-0.0023308606187544705,0.0031060234023700365,36,2017-11-12
37,259,1.0251838495057184,1.0269152053926769,0.03567275502099454,0.0020959424085247405,0.0006745776111127889,4.72930049056841e-06,0.004936838806021118,0.001424470383311568,0.001424470383311568,0.0016859774574050175,37,2017-11-19
38,266,1.0269991398548193,1.0269991398548193,0.03723278941539232,0.0020750574433653943,0.0007034228680029939,4.687354929936048e-06,0.004936838806021118,0.0017706973729405778,0.0017706973729405778,0.0,38,2017-11-26
39,273,1.0272675390559127,1.0272675390559127,0.03662310268453539,0.0020487953384623267,0.000692087490888856,4.568917630388127e-06,0.004936838806021118,0.00026134316055161636,0.00026134316055161636,0.0,39,2017-12-03
40,280,1.0271250895118353,1.0272675390559127,0.03550416750122132,0.0020266194558972335,0.0006713185936637362,4.455175412744325e-06,0.004936838806021118,-0.00013866839811593605,-0.00013866839811593605,0.00013866839811593605,40,2017-12-10
41,287,1.0291946369024798,1.0291946369024798,0.03727533594180277,0.0020120973762227635,0.0007040887067789212,4.4455319815526686e-06,0.004936838806021118,0.002014893231386321,0.002014893231386321,0.0,41,2017-12-17
42,294,1.027666718528168,1.0291946369024798,0.034462091034349385,0.0020158980119883247,0.0006519776257437613,4.3921614098104176e-06,0.004936838806021118,-0.0014845766966977904,-0.0014845766966977904,0.0014845766966977904,42,2017-12-24
43,301,1.0305246539828006,1.0305246539828006,0.037134115340461626,0.002018043237519425,0.0007014896452283311,4.469876963220968e-06,0.004936838806021118,0.0027809944635802633,0.0027809944635802633,0.0,43,2017-12-31
44,308,1.0313463860322822,1.0313463860322822,0.037254346766684154,0.001994491982750395,0.0007036692427579235,4.38273962088512e-06,0.004936838806021118,0.0007973919365303948,0.0007973919365303948,0.0,44,2018-01-07
45,315,1.032094287440995,1.032094287440995,0.03728250419493562,0.0019716996451237347,0.0007041470362849673,4.297031439499275e-06,0.004936838806021118,0.0007251699514748932,0.0007251699514748932,0.0,45,2018-01-14
46,322,1.029910848140809,1.032094287440995,0.033972290783075954,0.0019935015888559106,0.0006428494382788556,4.30091162452798e-06,0.004936838806021118,-0.0021155424719961733,-0.0021155424719961733,0.0021155424719961733,46,2018-01-21
47,329,1.0329999382954203,1.0329999382954203,0.03667633592052022,0.002001451926336269,0.000692988306966205,4.400812610996513e-06,0.004936838806021118,0.00299937626658428,0.00299937626658428,0.0,47,2018-01-28
48,336,1.025441020574899,1.0329999382954203,0.027666933160480855,0.0022929004286198814,0.0005261043304185865,5.424649134226152e-06,0.0073174425673194834,-0.0073174425673194834,-0.0073174425673194834,0.0073174425673194834,48,2018-02-04
49,343,1.0191093059708876,1.0329999382954203,0.02034736411504623,0.002462556700217049,0.000389354735482581,6.092023724035083e-06,0.01344688591894205,-0.006174625821445683,-0.006174625821445683,0.01344688591894205,49,2018-02-11
50,350,1.0233173212433315,1.0329999382954203,0.024328695614451723,0.002494021276363172,0.000464149857376968,6.311174374516199e-06,0.01344688591894205,0.004129110830201932,0.004129110830201932,0.009373298771020512,50,2018-02-18
51,357,1.0227466874601665,1.0329999382954203,0.023262300947187065,0.002473097368382849,0.00044411493243495646,6.193522968802072e-06,0.01344688591894205,-0.0005576313146656203,-0.0005576313146656203,0.009925703240769693,51,2018-02-25
52,364,1.020455621396671,1.0329999382954203,0.020512390628114385,0.002476861705443009,0.0003924952037415724,6.170918625390766e-06,0.01344688591894205,-0.002240110959621013,-0.002240110959621013,0.012143579523779114,52,2018-03-04
53,371,1.0229420688464077,1.0329999382954203,0.022566882976952307,0.0024689478739408676,0.0004310633164398084,6.166505911465573e-06,0.01344688591894205,0.002436605176748079,0.002436605176748079,0.009736563455762926,53,2018-03-11
54,378,1.0230490354471897,1.0329999382954203,0.022247591836284997,0.0024459485670355863,0.00042501709953574995,6.05251384613708e-06,0.01344688591894205,0.00010456760362065248,0.00010456760362065248,0.009633013981250342,54,2018-03-18
55,385,1.0188458040396575,1.0329999382954203,0.01785811265048709,0.0024991131870479694,0.00034258890373780265,6.249378120065382e-06,0.013701970088322395,-0.004108533669351352,-0.004108533669351352,0.013701970088322395,55,2018-03-25
56,392,1.0230426038550835,1.0329999382954203,0.021438597678026028,0.0025271920620375888,0.00041002786493932793,6.4407743591949e-06,0.013701970088322395,0.004119170731023221,0.004119170731023221,0.009639240111444349,56,2018-04-01
57,399,1.022428689566244,1.0329999382954203,0.02049802348375218,0.002508097299078051,0.000392306556289769,6.334095933265593e-06,0.013701970088322395,-0.0006000867280855329,-0.0006000867280855329,0.010233542459470174,57,2018-04-08
58,406,1.0235966622611175,1.0329999382954203,0.02118868902796578,0.002487949141564142,0.00040523836140958237,6.2473868031364724e-06,0.013701970088322395,0.0011423512532389476,0.0011423512532389476,0.009102881506284875,58,2018-04-15
59,413,1.0200476002592538,1.0329999382954203,0.017697124263965636,0.002517407501459892,0.0003396030238279304,6.3452581908706866e-06,0.013701970088322395,-0.0034672465559078863,-0.0034672465559078863,0.012538566127641258,59,2018-04-22
