Date,AGG,BND,BSV,GLD,IGSB,LQD,MBB,SHV,SHY,SPY
2007-09-13,-0.002895681,-0.00250906,-0.001974177,-0.005393092,-0.002588817,-0.001434315,-0.001989308,-0.000365082,-0.001478946,0.007033049
2007-09-14,0.000700952,0.000131866,0.000922675,-0.001284303,9.95e-05,0.002777469,0.000996693,0.0,-0.000122888,-6.72e-05
2007-09-17,0.000400736,0.000794781,-0.001317196,0.014002049,0.000999004,-0.000381435,0.000796627,0.000273605,-0.000124244,-0.005372766
2007-09-18,0.002100997,0.002777299,0.002638265,0.010285976,0.001894093,0.002389686,0.001193486,0.000365039,0.001358137,0.02943969
2007-09-19,-0.000200038,-0.001582906,0.000263544,-0.003765644,0.000397917,-0.005530743,0.001093396,0.000638413,0.0,0.005903017
2007-09-20,-0.007090097,-0.007133181,-0.002104411,0.018059652,-0.000298421,-0.001822941,-0.007146691,0.0,-0.002095372,-0.007041999
2007-09-21,0.002917097,0.004257505,0.001449838,-0.00522559,0.002089263,0.004708096,0.002298722,0.000273639,0.001358025,0.002698632
2007-09-24,9.97e-05,-0.000662778,0.000131492,-0.000829383,-0.001091983,0.004972518,-0.000697782,9.08e-05,0.001111056,-0.001842561
2007-09-25,0.00080189,0.000663217,-0.000131475,0.000691797,0.001888446,-0.000571307,0.000598372,0.000272621,0.000860618,-0.001977661
2007-09-26,-0.001001075,0.00026448,0.001184622,-0.004562447,0.000694587,0.002475804,-0.000299063,0.000273618,-0.000614787,0.005284477
2007-09-27,0.001704401,0.002119513,0.000920482,0.00972218,0.000694411,0.002564675,0.00249466,9.13e-05,0.00184717,0.005913424
2007-09-28,0.001502384,0.000396659,0.000131878,0.01114175,-0.000197989,-0.000663752,-0.0005976,-0.000364843,-0.001106726,-0.003331468
2007-10-01,-0.003373983,-0.00062359,-0.000409497,0.005305392,-0.000856154,-0.006446106,0.002839822,0.000229162,0.000210402,0.011272505
2007-10-02,0.00382849,0.003582947,0.000659641,-0.02097433,0.000896018,-0.000959467,0.000100289,9.18e-05,0.000617591,-0.001360292
2007-10-03,0.000502175,-0.000529303,0.000132093,-0.006219723,-9.93e-05,0.004509273,-0.000997099,0.000456113,-0.000123486,-0.002012266
2007-10-04,-0.000401925,0.001058554,0.000131413,0.013490976,0.0,0.007927456,0.001396929,0.0,0.000493673,0.001561251
2007-10-05,-0.007926446,-0.004229051,-0.001712715,0.007273209,-0.000497493,-0.004074485,-0.004185722,-0.000273787,-0.001110188,0.011881273
2007-10-08,0.007888939,0.002920295,0.000791585,-0.011852898,0.001393797,0.00352092,0.001802254,-0.000182167,0.000988624,-0.00532591
2007-10-09,-0.002107268,-0.003308357,-0.00158099,0.00772091,-0.001889312,-0.004361866,-0.00099909,0.000364477,-0.002221427,0.009418219
2007-10-10,0.001307249,0.001062271,0.000924069,0.003694134,0.00029914,0.003523323,0.000200488,0.000365568,0.000247127,-0.00166134
