,trade_days,wealths,max_weath,cagr,std,mean,mean_square,mdd,profit,reward,dd,episode,date
0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019-03-03
1,7,1.0006553290573612,1.0006553290573612,0.03474967521903438,0.0,0.0006553290573612092,4.2945617342193096e-07,0.0,0.0006553290573612092,0.0006553290573612092,0.0,1,2019-03-10
2,14,1.0076316887154404,1.0076316887154404,0.2192228325225356,0.004466412960287861,0.0038135599491602367,2.451766185175271e-05,0.0,0.006971790840959264,0.006971790840959264,0.0,2,2019-03-17
3,21,1.0118303234338388,1.0118303234338388,0.22680779550694252,0.0031648101665286378,0.0039313182103698574,2.2132611797961007e-05,0.0,0.004166834732789099,0.004166834732789099,0.0,3,2019-03-24
4,28,1.0147636704006242,1.0147636704006242,0.21051773467901036,0.002635098329245076,0.0036732512239037243,1.8700581957502852e-05,0.0,0.0028990502645053233,0.0028990502645053233,0.0,4,2019-03-31
5,35,1.0171481743237945,1.0171481743237945,0.19400709261968352,0.0023575634967542116,0.003408563393569459,1.6064788920964103e-05,0.0,0.0023498120722323977,0.0023498120722323977,0.0,5,2019-04-07
6,42,1.0178624292598426,1.0178624292598426,0.16633095856126845,0.0023805894970185303,0.002957505038081579,1.3469508011373707e-05,0.0,0.0007022132606421809,0.0007022132606421809,0.0,6,2019-04-14
7,49,1.0167004253687144,1.0178624292598426,0.13130719543410696,0.0026689073108111874,0.002371916899954543,1.1731475123462602e-05,0.0011416119288076743,-0.0011416119288076743,-0.0011416119288076743,0.0011416119288076743,7,2019-04-21
8,56,1.02244372863336,1.02244372863336,0.15565534633149092,0.0027290775695582776,0.002781547684548042,1.4253888854497426e-05,0.0011416119288076743,0.005648963176702535,0.005648963176702535,0.0,8,2019-04-28
9,63,1.0219511719049417,1.02244372863336,0.13405723323675067,0.00277490757455341,0.0024189596547414803,1.2695909853323811e-05,0.0011416119288076743,-0.00048174458371101305,-0.00048174458371101305,0.00048174458371101305,9,2019-05-05
10,70,1.0199616497577844,1.02244372863336,0.10855848012632507,0.0029581276491575633,0.0019823849020754953,1.1805317169816277e-05,0.002427594601116454,-0.0019467878719183719,-0.0019467878719183719,0.002427594601116454,10,2019-05-12
11,77,1.0199968132394157,1.02244372863336,0.09840023237016737,0.00286712544981299,0.0018053022107787364,1.073221456766563e-05,0.002427594601116454,3.4475297811149166e-05,3.4475297811149166e-05,0.0023932029953521432,11,2019-05-19
12,84,1.0201940955212625,1.02244372863336,0.09075913288835813,0.0027730152601338487,0.0016709782437214261,9.840980787847606e-06,0.002427594601116454,0.00019341460609101187,0.00019341460609101187,0.002200251269675773,12,2019-05-26
13,91,1.021199930292192,1.02244372863336,0.08778539712216538,0.002661749865875815,0.0016182818333688165,9.158755183125311e-06,0.002427594601116454,0.0009859249091374999,0.0009859249091374999,0.001216495643071408,13,2019-06-02
14,98,1.0336825054782381,1.0336825054782381,0.13131840734948264,0.0038175181590845183,0.0023757930687417074,1.9176877250782613e-05,0.002427594601116454,0.012223439128589286,0.012223439128589286,0.0,14,2019-06-09
15,105,1.03512490298644,1.03512490298644,0.1275029294190646,0.003687351755692733,0.0023104333334766354,1.8028227627302885e-05,0.002427594601116454,0.0013953970397656305,0.0013953970397656305,0.0,15,2019-06-16
16,112,1.0451579465447842,1.0451579465447842,0.15481530155121637,0.004011999785943898,0.002771818262491374,2.277310987004372e-05,0.002427594601116454,0.009692592197712449,0.009692592197712449,0.0,16,2019-06-23
17,119,1.046856559362829,1.046856559362829,0.15079638486954527,0.003894543335944515,0.0027043713745472896,2.158888833904711e-05,0.002427594601116454,0.0016252211674419364,0.0016252211674419364,0.0,17,2019-06-30
18,126,1.0491155375565702,1.0491155375565702,0.149003944064239,0.0037804571633778387,0.0026740100719122796,2.0648194208593417e-05,0.002427594601116454,0.0021578679271171053,0.0021578679271171053,0.0,18,2019-07-07
19,133,1.0499525543552692,1.0499525543552692,0.14313422323116232,0.0036990715108185276,0.0025752637999655525,1.9594948942501793e-05,0.002427594601116454,0.0007978309049244651,0.0007978309049244651,0.0,19,2019-07-14
20,140,1.0504279139018045,1.0504279139018045,0.13685447798094752,0.003631558873689077,0.002469137801741484,1.862545034440515e-05,0.002427594601116454,0.000452743835484178,0.000452743835484178,0.0,20,2019-07-21
21,147,1.0534732951736592,1.0534732951736592,0.1380833601941729,0.0035408495330546833,0.002489616077474773,1.8138774323443318e-05,0.002427594601116454,0.0028991815921405586,0.0028991815921405586,0.0,21,2019-07-28
22,154,1.0533634883442065,1.0534732951736592,0.13113231627120125,0.0034994866388959106,0.002371713840317234,1.7314778424535548e-05,0.002427594601116454,-0.00010423313999109751,-0.00010423313999109751,0.00010423313999109751,22,2019-08-04
23,161,1.05808352713442,1.05808352713442,0.13655043761027086,0.0034471982892117213,0.002463418508294054,1.7434946964100175e-05,0.002427594601116454,0.004480921203784103,0.004480921203784103,0.0,23,2019-08-11
24,168,1.0619018258085873,1.0619018258085873,0.13938735079135656,0.0033795219274432636,0.0025111382810020892,1.7251101905297715e-05,0.002427594601116454,0.003608693053286893,0.003608693053286893,0.0,24,2019-08-18
25,175,1.0610718184350145,1.0619018258085873,0.1316086420701239,0.0033732740227990486,0.0023794278115765667,1.658549523807929e-05,0.002427594601116454,-0.0007816234546359679,-0.0007816234546359679,0.0007816234546359679,25,2019-08-25
26,182,1.067120277374348,1.067120277374348,0.1391522266419556,0.0033686773793227174,0.002507154797819962,1.7197351416732202e-05,0.002427594601116454,0.005700329453904837,0.005700329453904837,0.0,26,2019-09-01
27,189,1.0692164430993092,1.0692164430993092,0.13797320148966552,0.003304911485233435,0.0024870498060615832,1.670332185101335e-05,0.002427594601116454,0.001964320020343729,0.001964320020343729,0.0,27,2019-09-08
28,196,1.0612029297677683,1.0692164430993092,0.11697387078973587,0.0037518458976845428,0.002130556842456913,1.8112893397484717e-05,0.007494753174869179,-0.007494753174869179,-0.007494753174869179,0.007494753174869179,28,2019-09-15
29,203,1.067429561925114,1.0692164430993092,0.12448784752079378,0.003749022494098224,0.0022594177301199303,1.8675477117632888e-05,0.007494753174869179,0.005867522584684412,0.005867522584684412,0.0016712062237049469,29,2019-09-22
30,210,1.0658541778414778,1.0692164430993092,0.11722694179687365,0.0037464098872439858,0.0021349082385423933,1.8125567328794363e-05,0.007494753174869179,-0.001475867017206174,-0.001475867017206174,0.0031446067627666054,30,2019-09-29
31,217,1.0710526152113449,1.0710526152113449,0.12238692777716143,0.003716225092791702,0.0022233708784599195,1.8308212521533335e-05,0.007494753174869179,0.004877250075985703,0.004877250075985703,0.0,31,2019-10-06
32,224,1.0662481694526798,1.0710526152113449,0.1101817980365114,0.0038433654216293942,0.002013711682842157,1.8364884450660966e-05,0.007494753174869179,-0.0044857233813084775,-0.0044857233813084775,0.0044857233813084775,32,2019-10-13
33,231,1.0684582819690935,1.0710526152113449,0.11029772532161952,0.0037828501804150613,0.00201550204779808,1.793856897737281e-05,0.007494753174869179,0.002072793726387609,0.002072793726387609,0.0024222276342039544,33,2019-10-20
34,238,1.0708089794393931,1.0710526152113449,0.1106231696090334,0.0037252278508906863,0.0020209309149670112,1.7553327758795998e-05,0.007494753174869179,0.0022000835315417458,0.0022000835315417458,0.00022747320578986614,34,2019-10-27
35,245,1.0765349733874587,1.0765349733874587,0.11613158224943532,0.0037128575666078353,0.0021159715550247496,1.786878089416471e-05,0.007494753174869179,0.005347353316987847,0.005347353316987847,0.0,35,2019-11-03
36,252,1.0710843222614503,1.0765349733874587,0.10457948116802518,0.0038500783677316505,0.0019165516905020998,1.808452094677291e-05,0.007494753174869179,-0.005063143567790658,-0.005063143567790658,0.005063143567790658,36,2019-11-10
