,trade_days,wealths,max_weath,cagr,std,mean,mean_square,mdd,profit,reward,dd,episode,date
0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017-03-05
1,7,0.9946802902278243,1.0,-0.24279805976537605,0.0,-0.0053197097721756625,2.829931206018124e-05,0.0053197097721756625,-0.0053197097721756625,-0.0053197097721756625,0.0053197097721756625,1,2017-03-12
2,14,1.0007803310347372,1.0007803310347372,0.020544605020988316,0.00809805172336016,0.00040647751581171423,3.2954444827968686e-05,0.0053197097721756625,0.006132664803799091,0.006132664803799091,0.0,2,2017-03-19
3,21,1.0048998619079519,1.0048998619079519,0.0886694896997462,0.0061136618811491045,0.0016430912711812432,2.7617656656775735e-05,0.0053197097721756625,0.004116318781920301,0.004116318781920301,0.0,3,2017-03-26
4,28,1.0069592394747482,1.0069592394747482,0.09461690974183656,0.00499591497597448,0.0017446524791082244,2.1763187108233043e-05,0.0053197097721756625,0.0020493361028891682,0.0020493361028891682,0.0,4,2017-04-02
5,35,1.0082039054537406,1.0082039054537406,0.0889413427154897,0.004332563594575867,0.001642934766128051,1.7716120486587556e-05,0.0053197097721756625,0.0012360639142073573,0.0012360639142073573,0.0,5,2017-04-09
6,42,1.0176937799738701,1.0176937799738701,0.16465260243490976,0.00500782474344728,0.0029378879712187145,2.9529776282333965e-05,0.0053197097721756625,0.009412653996672033,0.009412653996672033,0.0,6,2017-04-16
7,49,1.019535648695994,1.019535648695994,0.15501978476561473,0.004591336767662838,0.00277673907680724,2.5779171312747725e-05,0.0053197097721756625,0.0018098457103383938,0.0018098457103383938,0.0,7,2017-04-23
8,56,1.0215044156414268,1.0215044156414268,0.14875289354804666,0.004261254708654354,0.0026710270387335752,2.3022890672171142e-05,0.0053197097721756625,0.0019310427722179218,0.0019310427722179218,0.0,8,2017-04-30
9,63,1.0219136922855365,1.0219136922855365,0.13381629033380338,0.004057244693421116,0.002418764108932033,2.0482628261141158e-05,0.0053197097721756625,0.0004006606705196957,0.0004006606705196957,0.0,9,2017-05-07
10,70,1.022787403309079,1.022787403309079,0.1246663936907717,0.0038570392754877624,0.002262385233705302,1.850746372107744e-05,0.0053197097721756625,0.000854975356664722,0.000854975356664722,0.0,10,2017-05-14
11,77,1.0249870656467035,1.0249870656467035,0.12410771664262876,0.0036592638142465433,0.0022522278948245906,1.7245450183184335e-05,0.0053197097721756625,0.002150654506017478,0.002150654506017478,0.0,11,2017-05-21
12,84,1.0249040062328887,1.0249870656467035,0.11280996850313518,0.0035533921606842353,0.0020577893538375885,1.580887655174515e-05,0.0053197097721756625,-8.103459701943344e-05,-8.103459701943344e-05,8.103459701943344e-05,12,2017-05-28
13,91,1.0293573892330774,1.0293573892330774,0.12305968060242511,0.003460758564104379,0.0022337417757379804,1.6045156018235657e-05,0.0053197097721756625,0.004345170838542682,0.004345170838542682,0.0,13,2017-06-04
14,98,1.02725379129094,1.0293573892330774,0.1053343614270752,0.003516018759831412,0.0019282171424164208,1.5197381559260221e-05,0.0053197097721756625,-0.002043603090763851,-0.002043603090763851,0.002043603090763851,14,2017-06-11
15,105,1.026993240211117,1.0293573892330774,0.0970113701520483,0.003434636293964531,0.0017827601015952593,1.4188511620203788e-05,0.0053197097721756625,-0.0002536384699009996,-0.0002536384699009996,0.0022967232243038243,15,2017-06-18
16,112,1.0280176514253139,1.0293573892330774,0.094230979027639,0.0033239763867317098,0.001733680460203596,1.3363915768919874e-05,0.0053197097721756625,0.000997485839328644,0.000997485839328644,0.0013015283338682804,16,2017-06-25
17,119,1.0250069670974016,1.0293573892330774,0.0787022451299737,0.0034112935355978045,0.0014594268468772732,1.3082325390573313e-05,0.0053197097721756625,-0.002928630966343891,-0.002928630966343891,0.004226347604030031,17,2017-07-02
18,126,1.019692557929261,1.0293573892330774,0.05811759846181275,0.0036612711643884584,0.0010903056781237622,1.3848955980976752e-05,0.009389189221264664,-0.005184754190685923,-0.005184754190685923,0.009389189221264664,18,2017-07-09
19,133,1.0221870660929508,1.0293573892330774,0.06207407085885297,0.0035716899464195897,0.0011616755686227568,1.3435039775176363e-05,0.009389189221264664,0.002446333597604663,0.002446333597604663,0.006965824712706249,19,2017-07-16
20,140,1.0265189612588976,1.0293573892330774,0.07061994509218028,0.0035438253393725223,0.001315485254198376,1.3661264588193201e-05,0.009389189221264664,0.004237869280135142,0.004237869280135142,0.0027574756871318906,20,2017-07-23
21,147,1.0266981947485603,1.0293573892330774,0.06760940395929826,0.0034630542375215555,0.0012611575370611615,1.3012179906634749e-05,0.009389189221264664,0.00017460319431687564,0.00017460319431687564,0.0025833539568782394,21,2017-07-30
22,154,1.028132110926239,1.0293573892330774,0.06796621289763793,0.0033797182981923487,0.0012673153177549966,1.2509379536337354e-05,0.009389189221264664,0.001396628712325531,0.001396628712325531,0.0011903332308629841,22,2017-08-06
23,161,1.0284829358495395,1.0293573892330774,0.06574128255495504,0.003307654791124048,0.0012270505443252814,1.1970555854825019e-05,0.009389189221264664,0.00034122552887155095,0.00034122552887155095,0.0008495138740776678,23,2017-08-13
24,168,1.0290707148125575,1.0293573892330774,0.06423789835922489,0.0032377166136135995,0.0011997359774138178,1.1485391582651037e-05,0.009389189221264664,0.0005715009384501546,0.0005715009384501546,0.0002784984336037751,24,2017-08-20
25,175,1.0314515585045405,1.0314515585045405,0.06671998145251568,0.00317736552038498,0.0012442899819392773,1.124008314328051e-05,0.009389189221264664,0.0023135860905503045,0.0023135860905503045,0.0,25,2017-08-27
26,182,1.0374152643363168,1.0374152643363168,0.07644766367396261,0.003237858880073693,0.0014188118059157559,1.209353667836753e-05,0.009389189221264664,0.005781857405327725,0.005781857405327725,0.0,26,2017-09-03
27,189,1.0389288371737344,1.0389288371737344,0.07654150850568042,0.003174991261396718,0.0014202996851412348,1.1724466279263533e-05,0.009389189221264664,0.0014589845450036845,0.0014589845450036845,0.0,27,2017-09-10
28,196,1.0358221927382885,1.0389288371737344,0.06773826597661503,0.003225206884650232,0.0012627804839143904,1.1625075447607627e-05,0.009389189221264664,-0.002990237949210415,-0.002990237949210415,0.002990237949210415,28,2017-09-17
29,203,1.0345723147427057,1.0389288371737344,0.06301758524952583,0.0032001156656528214,0.00117762760385213,1.127441807196088e-05,0.009389189221264664,-0.0012066530378911594,-0.0012066530378911594,0.0041932828073961426,29,2017-09-24
30,210,1.036017854245115,1.0389288371737344,0.06343200454209108,0.0031447128426413777,0.0011849478134740043,1.0963679554574652e-05,0.009389189221264664,0.0013972338925083573,0.0013972338925083573,0.0028019079117471515,30,2017-10-01
31,217,1.036929134372548,1.0389288371737344,0.06289504593879336,0.003092343110123319,0.001175097847354317,1.0634970348334644e-05,0.009389189221264664,0.000879598863763702,0.000879598863763702,0.0019247736029989928,31,2017-10-08
32,224,1.0396348428594955,1.0396348428594955,0.06538530810727572,0.003052605264887291,0.0012199181502801793,1.0515399230875072e-05,0.009389189221264664,0.0026093475409819126,0.0026093475409819126,0.0,32,2017-10-15
33,231,1.0393081240827582,1.0396348428594955,0.06281451903105628,0.0030163758947837484,0.0011734278120397546,1.019974353419685e-05,0.009389189221264664,-0.00031426301165383757,-0.00031426301165383757,0.00031426301165383757,33,2017-10-22
